name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
Kai Havertz,26,90,0,0,1,0,0,0,0,0,0,0,0,5,2.4,3.4,23.0,2.9,1,0.02,0.03,0.05,0.33,2,False,20,Arsenal,FWD,75,Arsenal,Aston Villa,1.0,0.0,False,Aston Villa,2
Gabriel Fernando de Jesus,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Arsenal,FWD,60,Arsenal,Aston Villa,1.0,0.0,False,Aston Villa,2
Emiliano Martínez Romero,28,90,0,0,0,3,0,0,0,0,0,4,0,18,36.2,20.0,0.0,5.6,1,0.00,0.01,0.01,1.41,2,False,16,Chelsea,GK,50,Brighton,Chelsea,3.0,4.0,True,Brighton,2
Marco Bizot,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Aston Villa,GK,45,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Lucas Digne,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Aston Villa,DEF,45,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Ezri Konsa Ngoyo,31,11,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0.1,0.0,0.3,0,0.00,0.00,0.00,0.00,1,False,20,Arsenal,DEF,45,Arsenal,Aston Villa,1.0,0.0,False,Aston Villa,2
Matty Cash,32,77,0,0,0,1,0,0,0,0,0,0,0,8,14.0,1.8,7.0,2.3,1,0.15,0.01,0.16,1.04,2,False,20,Aston Villa,DEF,45,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Tyrone Mings,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Aston Villa,DEF,45,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Pau Torres,34,90,0,0,0,1,0,0,0,0,0,0,0,6,11.0,0.8,0.0,1.2,1,0.00,0.01,0.01,1.04,2,False,20,Aston Villa,DEF,45,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Lamare Bogarde,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Aston Villa,MID,50,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Ian Maatsen,36,90,0,0,0,1,0,0,0,1,0,0,0,-5,4.8,0.5,12.0,1.7,1,0.07,0.00,0.07,1.04,1,False,20,Aston Villa,DEF,45,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Victor Lindelöf,37,90,0,0,0,1,0,0,0,0,0,0,0,10,15.0,1.2,0.0,1.6,1,0.00,0.08,0.08,1.04,2,False,20,Aston Villa,DEF,45,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Andrés García,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Aston Villa,DEF,40,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Kosta Nedeljkovic,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Aston Villa,DEF,40,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Morgan Rogers,40,90,0,1,0,3,0,0,0,0,0,0,0,28,26.8,46.5,23.0,9.6,1,0.14,1.01,1.15,1.41,5,False,16,Chelsea,MID,75,Brighton,Chelsea,3.0,4.0,True,Brighton,2
Emiliano Buendía Stati,41,90,0,0,0,1,0,0,0,0,0,0,0,9,5.0,13.2,9.0,2.7,1,0.04,0.02,0.06,1.04,2,False,20,Aston Villa,MID,60,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Evann Guessand,42,27,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.3,0.0,0.3,0,0.00,0.01,0.01,0.20,1,False,11,Crystal Palace,MID,55,Manchester City,Crystal Palace,4.0,1.0,True,Manchester City,2
Youri Tielemans,43,90,0,0,0,2,0,0,0,0,0,0,0,26,33.2,46.3,20.0,10.0,1,0.47,0.11,0.58,2.06,4,False,18,Manchester United,MID,60,Ipswich Town,Manchester United,2.0,5.0,True,Ipswich Town,2
Leon Bailey,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Aston Villa,MID,55,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
John McGinn,45,90,0,0,0,1,0,0,0,1,0,0,0,2,0.0,12.0,10.0,1.7,1,0.05,0.05,0.10,1.04,1,False,20,Aston Villa,MID,55,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Ross Barkley,46,77,0,0,0,1,0,0,0,0,0,0,0,23,12.8,23.3,2.0,3.8,1,0.03,0.02,0.05,1.04,2,False,20,Aston Villa,MID,50,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Boubacar Kamara,47,90,0,0,0,1,0,0,0,0,0,0,0,13,10.6,14.2,0.0,2.5,1,0.00,0.03,0.03,1.04,2,False,20,Aston Villa,MID,50,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Amadou Onana,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Aston Villa,MID,50,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Samuel Iling-Junior,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Aston Villa,MID,50,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Bradley Burrowes,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Aston Villa,MID,45,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
George Hemmings,51,70,0,0,0,1,0,0,0,0,0,0,0,5,1.8,4.3,0.0,0.6,1,0.00,0.01,0.01,1.01,2,False,20,Aston Villa,MID,45,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Alysson Edward Franco da Rocha dos Santos,52,19,0,0,0,0,0,0,0,1,0,0,0,2,1.2,0.8,2.0,0.4,0,0.00,0.00,0.00,0.02,0,False,20,Aston Villa,MID,50,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Johan Manzambi,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Aston Villa,MID,60,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Joao Gomes,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Aston Villa,MID,55,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Ollie Watkins,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,20,Aston Villa,FWD,79,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Tammy Abraham,56,19,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.3,0.0,0.1,0,0.00,0.00,0.00,0.02,1,False,20,Aston Villa,FWD,55,Arsenal,Aston Villa,1.0,0.0,True,Arsenal,2
Đorđe Petrović,57,90,0,0,0,1,0,0,0,0,0,5,0,20,33.8,0.0,0.0,3.4,1,0.00,0.00,0.00,1.84,3,False,12,Bournemouth,GK,45,Everton,Bournemouth,1.0,1.0,True,Everton,2
Fraser Forster,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,12,Bournemouth,GK,40,Everton,Bournemouth,1.0,1.0,True,Everton,2
Will Dennis,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,12,Bournemouth,GK,40,Everton,Bournemouth,1.0,1.0,True,Everton,2
James Hill,60,90,0,0,0,1,0,0,0,0,0,0,0,19,25.6,21.0,4.0,5.1,1,0.00,0.74,0.74,1.84,4,False,12,Bournemouth,DEF,55,Everton,Bournemouth,1.0,1.0,True,Everton,2
Adrien Truffert,61,90,0,0,0,1,0,0,0,0,0,0,2,27,27.8,23.7,4.0,5.6,1,0.00,0.07,0.07,1.84,4,False,12,Bournemouth,DEF,55,Everton,Bournemouth,1.0,1.0,True,Everton,2
Bafodé Diakité,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,12,Bournemouth,DEF,50,Everton,Bournemouth,1.0,1.0,True,Everton,2
Veljko Milosavljevic,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,12,Bournemouth,DEF,50,Everton,Bournemouth,1.0,1.0,True,Everton,2
Adam Smith,64,90,0,0,0,1,0,0,0,1,0,0,0,5,15.6,15.7,0.0,3.1,1,0.00,0.02,0.02,1.84,1,False,12,Bournemouth,DEF,45,Everton,Bournemouth,1.0,1.0,True,Everton,2
Julián Araujo Zúñiga,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,12,Bournemouth,DEF,45,Everton,Bournemouth,1.0,1.0,True,Everton,2
Julio Soler Barreto,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,12,Bournemouth,DEF,40,Everton,Bournemouth,1.0,1.0,True,Everton,2
Rayan Vitor Simplício Rocha,67,90,0,0,0,1,0,0,0,0,0,0,0,4,8.6,3.5,44.0,5.6,1,0.40,0.02,0.42,1.84,2,False,12,Bournemouth,MID,65,Everton,Bournemouth,1.0,1.0,True,Everton,2
Marcus Tavernier,68,90,0,0,0,1,0,0,0,1,0,0,0,20,15.0,38.3,11.0,6.4,1,0.09,0.21,0.30,1.84,1,False,12,Bournemouth,MID,60,Everton,Bournemouth,1.0,1.0,True,Everton,2
Alex Scott,69,86,1,0,1,0,0,0,0,1,0,0,3,39,47.6,32.1,21.0,10.1,1,0.26,0.27,0.53,1.71,12,True,12,Bournemouth,MID,60,Everton,Bournemouth,1.0,1.0,True,Everton,2
Justin Kluivert,70,80,0,0,1,0,0,0,0,0,0,0,0,12,11.2,26.9,57.0,9.5,1,0.61,0.05,0.66,1.67,3,False,12,Bournemouth,MID,60,Everton,Bournemouth,1.0,1.0,True,Everton,2
Lewis Cook,71,68,0,0,1,0,0,0,0,0,0,0,0,13,3.8,12.8,0.0,1.7,1,0.00,0.01,0.01,1.67,3,False,12,Bournemouth,MID,50,Everton,Bournemouth,1.0,1.0,True,Everton,2
Ben Gannon-Doak,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,12,Bournemouth,MID,50,Everton,Bournemouth,1.0,1.0,True,Everton,2
Tyler Adams,73,21,0,0,0,1,0,0,0,0,0,0,0,4,1.6,1.3,0.0,0.3,0,0.00,0.00,0.00,0.16,1,False,12,Bournemouth,MID,50,Everton,Bournemouth,1.0,1.0,True,Everton,2
David Brooks,74,9,0,0,0,1,0,0,0,0,0,0,0,3,0.0,1.6,0.0,0.1,0,0.00,0.01,0.01,0.16,1,False,12,Bournemouth,MID,50,Everton,Bournemouth,1.0,1.0,True,Everton,2
Ryan Christie,75,3,0,0,0,1,0,0,0,0,0,0,0,5,2.8,0.3,0.0,0.3,0,0.00,0.00,0.00,0.13,1,False,12,Bournemouth,MID,50,Everton,Bournemouth,1.0,1.0,True,Everton,2
Alex Tóth,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,12,Bournemouth,MID,50,Everton,Bournemouth,1.0,1.0,True,Everton,2
Amine Adli,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,12,Bournemouth,MID,50,Everton,Bournemouth,1.0,1.0,True,Everton,2
Junior Kroupi,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,12,Bournemouth,MID,75,Everton,Bournemouth,1.0,1.0,True,Everton,2
Francisco Evanilson de Lima Barbosa,79,80,0,1,1,0,0,0,0,0,0,0,0,11,15.0,22.2,22.0,5.9,1,0.58,0.04,0.62,1.67,5,False,12,Bournemouth,FWD,60,Everton,Bournemouth,1.0,1.0,True,Everton,2
Enes Ünal,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,12,Bournemouth,FWD,55,Everton,Bournemouth,1.0,1.0,True,Everton,2
Álvaro Rodríguez,81,9,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.16,1,False,12,Bournemouth,FWD,60,Everton,Bournemouth,1.0,1.0,True,Everton,2
Caoimhín Kelleher,82,90,0,0,0,1,0,0,0,0,0,1,0,7,9.4,0.0,0.0,0.9,1,0.00,0.00,0.00,1.46,2,False,17,Brentford,GK,50,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Hákon Rafn Valdimarsson,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,17,Brentford,GK,45,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Nathan Collins,84,90,0,0,0,1,0,0,0,1,0,0,0,14,28.0,0.9,34.0,6.3,1,0.17,0.01,0.18,1.46,3,False,17,Brentford,DEF,55,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Sepp van den Berg,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,17,Brentford,DEF,50,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Keane Lewis-Potter,86,87,0,1,0,1,0,0,0,0,0,0,1,29,38.4,31.6,2.0,7.2,1,0.02,0.13,0.15,1.46,6,False,17,Brentford,MID,55,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Kristoffer Ajer,87,90,0,0,0,1,0,0,0,1,0,0,0,7,37.8,21.0,2.0,6.1,1,0.00,0.01,0.01,1.46,3,False,17,Brentford,DEF,45,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Michael Kayode,88,87,0,0,0,1,0,0,0,0,0,0,0,9,14.4,16.0,8.0,3.8,1,0.02,0.21,0.23,1.46,2,False,17,Brentford,DEF,46,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Rico Henry,89,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1,False,17,Brentford,DEF,45,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Aaron Hickey,90,2,0,0,0,0,0,0,0,0,0,0,0,6,4.0,4.1,0.0,0.8,0,0.00,0.02,0.02,0.00,1,False,17,Brentford,DEF,45,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Ethan Pinnock,91,12,0,0,0,1,0,0,0,0,0,0,0,-1,3.8,0.7,0.0,0.5,0,0.00,0.00,0.00,0.54,1,False,13,Coventry City,DEF,45,Hull City,Coventry City,1.0,0.0,True,Hull City,2
Kim Ji-soo,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,17,Brentford,DEF,45,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Jannik Schuster,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,17,Brentford,DEF,45,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Kevin Schade,94,87,1,0,0,1,0,0,0,0,0,0,3,34,45.6,11.1,34.0,9.1,1,0.25,0.02,0.27,1.46,10,False,17,Brentford,MID,60,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Dango Ouattara,95,29,0,0,0,1,0,0,0,0,0,0,0,16,15.4,15.5,2.0,3.3,0,0.02,0.08,0.10,1.36,1,False,17,Brentford,MID,65,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Mikkel Damsgaard,96,68,0,0,1,0,0,0,0,0,0,0,0,20,16.6,32.4,25.0,7.4,1,0.03,0.13,0.16,0.13,3,False,17,Brentford,MID,55,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Mathias Jensen,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,17,Brentford,MID,55,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Vitaly Janelt,98,90,0,0,0,1,0,0,0,1,0,0,0,11,16.4,35.4,4.0,5.6,1,0.00,0.14,0.14,1.46,1,False,17,Brentford,MID,50,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Antoni Milambo,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,17,Brentford,MID,50,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Fábio Freitas Gouveia Carvalho,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,17,Brentford,MID,50,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Jordan Henderson,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,16,Chelsea,MID,50,Brighton,Chelsea,3.0,4.0,True,Brighton,2
Yehor Yarmoliuk,102,21,0,0,0,1,0,0,0,0,0,0,0,4,3.0,12.5,4.0,2.0,0,0.00,0.01,0.01,1.32,1,False,17,Brentford,MID,50,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Josh Dasilva,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,17,Brentford,MID,50,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Frank Onyeka,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,13,Coventry City,MID,50,Hull City,Coventry City,1.0,0.0,True,Hull City,2
Jaidon Anthony,105,60,0,0,1,0,0,0,0,1,0,0,0,4,3.2,25.9,15.0,4.4,1,0.11,0.06,0.17,0.09,2,False,17,Brentford,MID,60,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Igor Thiago Nascimento Rodrigues,106,90,0,0,0,1,0,0,0,0,0,0,0,2,2.4,6.2,55.0,6.4,1,0.80,0.01,0.81,1.46,2,False,17,Brentford,FWD,80,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Kaye Furo,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,17,Brentford,FWD,45,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Callum Wilson,108,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,7.0,0.7,0,0.04,0.00,0.04,0.00,1,False,17,Brentford,FWD,55,Brentford,Leeds United,1.0,1.0,False,Leeds United,2
Bart Verbruggen,109,90,0,0,0,4,0,0,0,0,0,1,0,-1,10.2,0.0,0.0,1.0,1,0.00,0.00,0.00,2.93,0,False,16,Brighton,GK,45,Brighton,Chelsea,3.0,4.0,False,Chelsea,2
Carl Rushworth,110,90,0,0,0,1,0,0,0,0,0,1,0,10,10.6,0.0,0.0,1.1,1,0.00,0.00,0.00,0.72,2,False,13,Coventry City,GK,45,Hull City,Coventry City,1.0,0.0,True,Hull City,2
Jason Steele,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,16,Brighton,GK,40,Brighton,Chelsea,3.0,4.0,False,Chelsea,2
Jan Paul van Hecke,112,90,0,0,0,2,0,0,0,0,0,0,0,9,26.6,13.7,33.0,7.3,1,0.11,0.03,0.14,0.72,1,False,15,Sunderland,DEF,50,Newcastle,Sunderland,2.0,0.0,True,Newcastle,2
Ferdi Kadıoğlu,113,90,0,0,0,4,0,0,0,0,0,0,0,-4,2.8,16.7,8.0,2.8,1,0.02,0.01,0.03,2.93,0,False,16,Brighton,DEF,45,Brighton,Chelsea,3.0,4.0,False,Chelsea,2
Olivier Boscagli,114,90,0,0,0,4,0,0,0,1,0,0,0,-2,16.8,26.6,11.0,5.4,1,0.05,0.11,0.16,2.93,-1,False,16,Brighton,DEF,45,Brighton,Chelsea,3.0,4.0,False,Chelsea,2
