name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
David Raya Martín,1,90,0,0,1,0,0,0,0,0,0,1,0,24,11.8,0.0,0.0,1.2,1,0.00,0.00,0.00,0.20,6,False,1,Arsenal,GK,60,Coventry City,Arsenal,0,3,True,Coventry City,1
Kepa Arrizabalaga Revuelta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,1,Arsenal,GK,50,Coventry City,Arsenal,0,3,True,Coventry City,1
Illan Meslier,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,1,Arsenal,GK,50,Coventry City,Arsenal,0,3,True,Coventry City,1
Gabriel dos Santos Magalhães,4,90,0,0,1,0,0,0,0,1,0,0,0,21,6.6,1.8,1.0,0.9,1,0.05,0.01,0.06,0.20,5,False,1,Arsenal,DEF,80,Coventry City,Arsenal,0,3,True,Coventry City,1
Jurriën Timber,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,1,Arsenal,DEF,65,Coventry City,Arsenal,0,3,True,Coventry City,1
William Saliba,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,1,Arsenal,DEF,60,Coventry City,Arsenal,0,3,True,Coventry City,1
Myles Lewis-Skelly,7,90,0,0,1,0,0,0,0,0,0,0,0,15,11.0,22.9,7.0,4.1,1,0.06,0.11,0.17,0.20,3,False,1,Arsenal,MID,55,Coventry City,Arsenal,0,3,True,Coventry City,1
Riccardo Calafiori,8,80,0,1,1,0,0,0,0,0,0,0,0,31,26.0,12.2,4.0,4.2,1,0.04,0.09,0.13,0.06,9,False,1,Arsenal,DEF,55,Coventry City,Arsenal,0,3,True,Coventry City,1
Piero Hincapié,9,9,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.5,0.0,0.1,0,0.00,0.00,0.00,0.15,1,False,1,Arsenal,DEF,55,Coventry City,Arsenal,0,3,True,Coventry City,1
Benjamin White,10,90,0,1,1,0,0,0,0,0,0,0,2,37,33.2,26.8,13.0,7.3,1,0.18,0.21,0.39,0.20,11,False,1,Arsenal,DEF,55,Coventry City,Arsenal,0,3,True,Coventry City,1
Cristhian Mosquera,11,90,0,0,1,0,0,0,0,0,0,0,0,27,14.4,0.6,0.0,1.5,1,0.00,0.00,0.00,0.20,6,False,1,Arsenal,DEF,55,Coventry City,Arsenal,0,3,True,Coventry City,1
Bukayo Saka,12,67,1,0,1,0,0,0,0,0,0,0,1,36,42.8,26.1,33.0,10.2,1,0.64,0.08,0.72,0.06,9,False,1,Arsenal,MID,95,Coventry City,Arsenal,0,3,True,Coventry City,1
Declan Rice,13,67,0,0,1,0,0,0,0,0,0,0,0,10,6.8,6.4,2.0,1.5,1,0.07,0.08,0.15,0.06,3,False,1,Arsenal,MID,75,Coventry City,Arsenal,0,3,True,Coventry City,1
Eberechi Eze,14,14,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1.8,1.0,0.1,0,0.04,0.00,0.04,0.15,1,False,1,Arsenal,MID,65,Coventry City,Arsenal,0,3,True,Coventry City,1
Martin Ødegaard,15,75,1,0,1,0,0,0,0,0,0,0,3,41,50.6,41.5,31.0,12.3,1,0.21,0.10,0.31,0.06,11,False,1,Arsenal,MID,65,Coventry City,Arsenal,0,3,True,Coventry City,1
Noni Madueke,16,22,0,0,0,0,0,0,0,0,0,0,0,8,9.4,43.1,0.0,5.3,0,0.00,0.04,0.04,0.15,1,False,1,Arsenal,MID,65,Coventry City,Arsenal,0,3,True,Coventry City,1
Mikel Merino Zazón,17,14,0,0,0,0,0,0,0,0,0,0,0,5,3.6,1.2,14.0,1.9,0,0.14,0.02,0.16,0.15,1,False,1,Arsenal,MID,60,Coventry City,Arsenal,0,3,True,Coventry City,1
Gabriel Martinelli Silva,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,1,Arsenal,MID,65,Coventry City,Arsenal,0,3,True,Coventry City,1
Martín Zubimendi Ibáñez,19,22,0,0,0,0,0,0,0,0,0,0,0,3,3.8,2.3,0.0,0.6,0,0.00,0.02,0.02,0.15,1,False,1,Arsenal,MID,55,Coventry City,Arsenal,0,3,True,Coventry City,1
Max Dowman,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,1,Arsenal,MID,55,Coventry City,Arsenal,0,3,True,Coventry City,1
Christian Nørgaard,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,3,Everton,MID,50,Crystal Palace,Everton,0,2,True,Crystal Palace,1
Ethan Nwaneri,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,1,Arsenal,MID,55,Coventry City,Arsenal,0,3,True,Coventry City,1
Fábio Ferreira Vieira,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,1,Arsenal,MID,55,Coventry City,Arsenal,0,3,True,Coventry City,1
Reiss Nelson,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,1,Arsenal,MID,55,Coventry City,Arsenal,0,3,True,Coventry City,1
Viktor Gyökeres,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,1,Arsenal,FWD,75,Coventry City,Arsenal,0,3,True,Coventry City,1
Kai Havertz,26,90,1,0,1,0,0,0,0,0,0,0,0,34,37.2,13.2,25.0,7.5,1,0.26,0.03,0.29,0.20,6,False,1,Arsenal,FWD,75,Coventry City,Arsenal,0,3,True,Coventry City,1
Gabriel Fernando de Jesus,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,1,Arsenal,FWD,60,Coventry City,Arsenal,0,3,True,Coventry City,1
Emiliano Martínez Romero,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,7,Aston Villa,GK,50,Aston Villa,Brighton,0,4,False,Brighton,1
Marco Bizot,29,90,0,0,0,4,0,0,0,0,0,3,0,1,28.2,0.0,0.0,2.8,1,0.00,0.00,0.00,3.77,1,False,7,Aston Villa,GK,45,Aston Villa,Brighton,0,4,False,Brighton,1
Lucas Digne,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,7,Aston Villa,DEF,45,Aston Villa,Brighton,0,4,False,Brighton,1
Ezri Konsa Ngoyo,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,1,Arsenal,DEF,45,Coventry City,Arsenal,0,3,True,Coventry City,1
Matty Cash,32,90,0,0,0,4,0,0,0,1,0,0,0,-8,12.0,1.1,0.0,1.3,1,0.00,0.00,0.00,3.77,-1,False,7,Aston Villa,DEF,45,Aston Villa,Brighton,0,4,False,Brighton,1
Tyrone Mings,33,16,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.22,1,False,7,Aston Villa,DEF,45,Aston Villa,Brighton,0,4,False,Brighton,1
Pau Torres,34,73,0,0,0,4,0,0,0,0,0,0,0,-14,0.0,0.7,0.0,0.0,1,0.00,0.00,0.00,3.55,0,False,7,Aston Villa,DEF,45,Aston Villa,Brighton,0,4,False,Brighton,1
Lamare Bogarde,35,16,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.5,0.0,0.3,0,0.00,0.00,0.00,0.22,1,False,7,Aston Villa,MID,50,Aston Villa,Brighton,0,4,False,Brighton,1
Ian Maatsen,36,81,0,0,0,4,0,0,0,0,0,0,0,-9,9.2,0.8,3.0,1.3,1,0.03,0.00,0.03,3.62,0,False,7,Aston Villa,DEF,45,Aston Villa,Brighton,0,4,False,Brighton,1
Victor Lindelöf,37,90,0,0,0,4,1,0,0,0,0,0,0,-13,1.8,0.1,0.0,0.2,1,0.00,0.00,0.00,3.77,-2,False,7,Aston Villa,DEF,45,Aston Villa,Brighton,0,4,False,Brighton,1
Andrés García,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,7,Aston Villa,DEF,40,Aston Villa,Brighton,0,4,False,Brighton,1
Kosta Nedeljkovic,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,7,Aston Villa,DEF,40,Aston Villa,Brighton,0,4,False,Brighton,1
Morgan Rogers,40,81,1,0,0,2,0,0,0,0,0,0,1,37,48.8,53.5,29.0,13.1,1,0.96,0.10,1.06,1.24,8,False,10,Chelsea,MID,75,Chelsea,Fulham,3,2,False,Fulham,1
Emiliano Buendía Stati,41,85,0,0,0,4,0,0,0,0,0,0,0,4,0.0,16.3,8.0,2.2,1,0.13,0.09,0.22,3.62,2,False,7,Aston Villa,MID,60,Aston Villa,Brighton,0,4,False,Brighton,1
Evann Guessand,42,27,0,0,0,0,0,0,0,0,0,0,0,3,3.2,1.8,7.0,1.2,0,0.03,0.02,0.05,0.14,1,False,3,Crystal Palace,MID,55,Crystal Palace,Everton,0,2,False,Everton,1
Youri Tielemans,43,66,0,0,0,2,0,0,0,0,0,0,0,13,5.0,11.3,4.0,2.0,1,0.04,0.11,0.15,0.94,2,False,4,Manchester United,MID,60,Manchester United,Hull City,0,2,False,Hull City,1
Leon Bailey,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,7,Aston Villa,MID,55,Aston Villa,Brighton,0,4,False,Brighton,1
John McGinn,45,81,0,0,0,4,0,0,0,1,0,0,0,8,1.6,2.4,1.0,0.5,1,0.04,0.01,0.05,3.62,1,False,7,Aston Villa,MID,55,Aston Villa,Brighton,0,4,False,Brighton,1
Ross Barkley,46,73,0,0,0,4,0,0,0,0,0,0,0,11,9.4,21.4,7.0,3.8,1,0.10,0.02,0.12,3.55,2,False,7,Aston Villa,MID,50,Aston Villa,Brighton,0,4,False,Brighton,1
Boubacar Kamara,47,90,0,0,0,4,0,0,0,0,0,0,0,9,11.2,2.8,0.0,1.4,1,0.00,0.00,0.00,3.77,2,False,7,Aston Villa,MID,50,Aston Villa,Brighton,0,4,False,Brighton,1
Amadou Onana,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,7,Aston Villa,MID,50,Aston Villa,Brighton,0,4,False,Brighton,1
Samuel Iling-Junior,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,7,Aston Villa,MID,50,Aston Villa,Brighton,0,4,False,Brighton,1
Bradley Burrowes,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,7,Aston Villa,MID,45,Aston Villa,Brighton,0,4,False,Brighton,1
