name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
Ben Broggio,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,116,Aston Villa,MID,45,Aston Villa,Leeds United,2,1,False,Leeds United,12
Leander Dendoncker,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,116,Aston Villa,MID,45,Aston Villa,Leeds United,2,1,False,Leeds United,12
Jamaldeen Jimoh-Aloba,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,116,Aston Villa,MID,45,Aston Villa,Leeds United,2,1,False,Leeds United,12
Kadan Young,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,116,Aston Villa,MID,44,Aston Villa,Leeds United,2,1,False,Leeds United,12
Ollie Watkins,64,67,0,0,0,1,0,0,0,0,0,0,0,1,1.0,10.8,31.0,4.3,1,0.33,0.01,0.34,1.39,2,False,116,Aston Villa,FWD,85,Aston Villa,Leeds United,2,1,False,Leeds United,12
Zépiqueno Redmond,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,116,Aston Villa,FWD,45,Aston Villa,Leeds United,2,1,False,Leeds United,12
Norberto Murara Neto,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,GK,45,West Ham,Bournemouth,2,2,True,West Ham,12
Đorđe Petrović,67,90,0,0,0,2,0,0,0,0,0,0,0,-1,2.2,0.0,0.0,0.2,1,0.00,0.00,0.00,0.65,1,False,112,Bournemouth,GK,45,West Ham,Bournemouth,2,2,True,West Ham,12
Will Dennis,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,GK,40,West Ham,Bournemouth,2,2,True,West Ham,12
Callan McKenna,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,GK,40,West Ham,Bournemouth,2,2,True,West Ham,12
Alex Paulsen,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,GK,40,West Ham,Bournemouth,2,2,True,West Ham,12
Illia Zabarnyi,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,DEF,50,West Ham,Bournemouth,2,2,True,West Ham,12
Marcos Senesi Barón,72,90,0,1,0,2,0,0,0,1,0,0,0,23,41.2,43.2,6.0,9.0,1,0.02,0.41,0.43,0.65,3,False,112,Bournemouth,DEF,50,West Ham,Bournemouth,2,2,True,West Ham,12
Adam Smith,73,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,0,0.00,0.00,0.00,0.00,1,False,112,Bournemouth,DEF,44,West Ham,Bournemouth,2,2,True,West Ham,12
Adrien Truffert,74,90,0,0,0,2,0,0,0,1,0,0,0,12,34.2,66.9,6.0,10.7,1,0.00,0.34,0.34,0.65,0,False,112,Bournemouth,DEF,45,West Ham,Bournemouth,2,2,True,West Ham,12
Matai Akinmboni,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,DEF,39,West Ham,Bournemouth,2,2,True,West Ham,12
Owen Bevan,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,DEF,39,West Ham,Bournemouth,2,2,True,West Ham,12
James Hill,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,DEF,40,West Ham,Bournemouth,2,2,True,West Ham,12
Julián Araujo Zúñiga,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,DEF,39,West Ham,Bournemouth,2,2,True,West Ham,12
Chris Mepham,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,DEF,40,West Ham,Bournemouth,2,2,True,West Ham,12
Julio Soler Barreto,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,DEF,40,West Ham,Bournemouth,2,2,True,West Ham,12
Justin Kluivert,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,MID,70,West Ham,Bournemouth,2,2,True,West Ham,12
Antoine Semenyo,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,MID,80,West Ham,Bournemouth,2,2,True,West Ham,12
Dango Ouattara,83,64,0,1,1,0,0,0,0,1,0,0,0,15,3.4,0.9,6.0,1.0,1,0.00,0.01,0.01,0.49,5,False,113,Brentford,MID,60,Brentford,Brighton,1,2,False,Brighton,12
Marcus Tavernier,84,90,1,0,0,2,0,0,0,0,0,0,0,27,44.8,28.6,37.0,11.0,1,1.15,0.12,1.27,0.65,7,False,112,Bournemouth,MID,55,West Ham,Bournemouth,2,2,True,West Ham,12
Tyler Adams,85,79,0,0,0,2,0,0,0,0,0,0,0,14,13.4,8.8,2.0,2.4,1,0.00,0.05,0.05,0.65,2,False,112,Bournemouth,MID,50,West Ham,Bournemouth,2,2,True,West Ham,12
David Brooks,86,60,0,0,0,2,0,0,0,1,0,0,0,5,6.6,32.6,16.0,5.5,1,0.32,0.21,0.53,0.65,1,False,112,Bournemouth,MID,50,West Ham,Bournemouth,2,2,True,West Ham,12
Ryan Christie,87,45,0,0,0,0,0,0,0,0,0,0,0,11,9.4,24.1,31.0,6.5,0,0.29,0.08,0.37,0.12,1,False,112,Bournemouth,MID,50,West Ham,Bournemouth,2,2,True,West Ham,12
Lewis Cook,88,90,0,0,0,2,0,0,0,0,0,0,0,26,29.4,66.3,1.0,9.7,1,0.02,0.08,0.10,0.65,4,False,112,Bournemouth,MID,49,West Ham,Bournemouth,2,2,True,West Ham,12
Philip Billing,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,MID,49,West Ham,Bournemouth,2,2,True,West Ham,12
Alex Scott,90,45,0,0,0,2,0,0,0,0,0,0,0,7,9.2,4.5,23.0,3.7,1,0.02,0.02,0.04,0.53,1,False,112,Bournemouth,MID,50,West Ham,Bournemouth,2,2,True,West Ham,12
Luis Sinisterra Lucumí,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,MID,50,West Ham,Bournemouth,2,2,True,West Ham,12
Romain Faivre,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,MID,45,West Ham,Bournemouth,2,2,True,West Ham,12
Hamed Traorè,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,MID,45,West Ham,Bournemouth,2,2,True,West Ham,12
Dominic Sadi,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,MID,45,West Ham,Bournemouth,2,2,True,West Ham,12
Zain Silcott-Duberry,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,MID,44,West Ham,Bournemouth,2,2,True,West Ham,12
Ben Winterburn,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,MID,45,West Ham,Bournemouth,2,2,True,West Ham,12
Francisco Evanilson de Lima Barbosa,97,90,0,1,0,2,0,0,0,0,0,0,0,15,0.4,2.2,60.0,6.3,1,0.47,0.03,0.50,0.65,5,False,112,Bournemouth,FWD,70,West Ham,Bournemouth,2,2,True,West Ham,12
Enes Ünal,98,10,1,0,0,0,0,0,0,0,0,0,1,30,36.0,0.3,36.0,7.2,0,0.49,0.01,0.50,0.00,6,False,112,Bournemouth,FWD,54,West Ham,Bournemouth,2,2,True,West Ham,12
Daniel Adu-Adjei,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,112,Bournemouth,FWD,44,West Ham,Bournemouth,2,2,True,West Ham,12
Junior Kroupi,100,85,0,0,0,2,0,0,0,0,0,0,0,15,14.4,23.8,48.0,8.6,1,0.83,0.03,0.86,0.65,2,False,112,Bournemouth,FWD,46,West Ham,Bournemouth,2,2,True,West Ham,12
Caoimhín Kelleher,101,90,0,0,0,2,0,0,0,0,0,3,0,9,24.0,0.0,0.0,2.4,1,0.00,0.00,0.00,1.22,2,False,113,Brentford,GK,45,Brentford,Brighton,1,2,False,Brighton,12
Ellery Balcombe,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,113,Brentford,GK,40,Brentford,Brighton,1,2,False,Brighton,12
Matthew Cox,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,113,Brentford,GK,40,Brentford,Brighton,1,2,False,Brighton,12
Julian Eyestone,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,113,Brentford,GK,39,Brentford,Brighton,1,2,False,Brighton,12
Hákon Rafn Valdimarsson,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,113,Brentford,GK,39,Brentford,Brighton,1,2,False,Brighton,12
Nathan Collins,106,90,0,0,0,2,0,0,0,0,0,0,0,6,18.8,0.3,2.0,2.1,1,0.00,0.00,0.00,1.22,1,False,113,Brentford,DEF,49,Brentford,Brighton,1,2,False,Brighton,12
Keane Lewis-Potter,107,25,0,0,0,2,0,0,0,0,0,0,0,-2,10.2,0.0,9.0,1.9,0,0.02,0.00,0.02,0.72,0,False,113,Brentford,DEF,48,Brentford,Brighton,1,2,False,Brighton,12
Kristoffer Ajer,108,79,0,0,0,1,0,0,0,0,0,0,0,5,15.2,0.3,2.0,1.8,1,0.00,0.01,0.01,1.06,4,False,113,Brentford,DEF,44,Brentford,Brighton,1,2,False,Brighton,12
Rico Henry,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,113,Brentford,DEF,43,Brentford,Brighton,1,2,False,Brighton,12
Michael Kayode,110,90,0,0,0,2,0,0,0,0,0,0,0,6,16.0,15.0,21.0,5.2,1,0.08,0.07,0.15,1.22,1,False,113,Brentford,DEF,45,Brentford,Brighton,1,2,False,Brighton,12
Ethan Pinnock,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,113,Brentford,DEF,43,Brentford,Brighton,1,2,False,Brighton,12
Mads Roerslev Rasmussen,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,113,Brentford,DEF,45,Brentford,Brighton,1,2,False,Brighton,12
Sepp van den Berg,113,90,0,0,0,2,0,0,0,0,0,0,0,11,21.6,0.5,7.0,2.9,1,0.02,0.01,0.03,1.22,3,False,113,Brentford,DEF,45,Brentford,Brighton,1,2,False,Brighton,12
Benjamin Arthur,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,113,Brentford,DEF,39,Brentford,Brighton,1,2,False,Brighton,12
Benjamin Fredrick,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,113,Brentford,DEF,40,Brentford,Brighton,1,2,False,Brighton,12
Aaron Hickey,116,10,0,0,0,1,0,0,0,0,0,0,0,-2,4.4,0.0,0.0,0.4,0,0.00,0.00,0.00,0.15,1,False,113,Brentford,DEF,40,Brentford,Brighton,1,2,False,Brighton,12
Kim Ji-soo,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,113,Brentford,DEF,39,Brentford,Brighton,1,2,False,Brighton,12
Jayden Meghoma,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,113,Brentford,DEF,40,Brentford,Brighton,1,2,False,Brighton,12
