name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
Benjamin White,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,201,Arsenal,DEF,51,Liverpool,Arsenal,0,0,True,Liverpool,21
Oleksandr Zinchenko,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,210,Nottingham,DEF,49,Nottingham,West Ham,2,1,False,West Ham,21
Brayden Clarke,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,201,Arsenal,DEF,38,Liverpool,Arsenal,0,0,True,Liverpool,21
Maldini Kacurri,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,201,Arsenal,DEF,39,Liverpool,Arsenal,0,0,True,Liverpool,21
Josh Nichols,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,201,Arsenal,DEF,38,Liverpool,Arsenal,0,0,True,Liverpool,21
Bukayo Saka,16,77,0,0,1,0,0,0,0,0,0,0,0,6,4.8,3.8,18.0,2.7,1,0.13,0.02,0.15,0.30,3,False,201,Arsenal,MID,102,Liverpool,Arsenal,0,0,True,Liverpool,21
Martin Ødegaard,17,77,0,0,1,0,0,0,0,0,0,0,0,12,4.2,14.7,4.0,2.3,1,0.00,0.04,0.04,0.30,3,False,201,Arsenal,MID,78,Liverpool,Arsenal,0,0,True,Liverpool,21
Noni Madueke,18,12,0,0,0,0,0,0,0,0,0,0,0,6,2.0,14.5,4.0,2.1,0,0.00,0.06,0.06,0.06,1,False,201,Arsenal,MID,68,Liverpool,Arsenal,0,0,True,Liverpool,21
Gabriel Martinelli Silva,19,26,0,0,0,0,0,0,0,1,0,0,0,3,4.2,0.6,17.0,2.2,0,0.02,0.01,0.03,0.15,0,False,201,Arsenal,MID,68,Liverpool,Arsenal,0,0,True,Liverpool,21
Leandro Trossard,20,63,0,0,1,0,0,0,0,1,0,0,0,7,2.4,1.7,9.0,1.3,1,0.09,0.05,0.14,0.21,2,False,201,Arsenal,MID,69,Liverpool,Arsenal,0,0,True,Liverpool,21
Declan Rice,21,90,0,0,1,0,0,0,0,0,0,0,0,20,18.2,28.8,7.0,5.4,1,0.07,0.15,0.22,0.36,3,False,201,Arsenal,MID,73,Liverpool,Arsenal,0,0,True,Liverpool,21
Mikel Merino Zazón,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,201,Arsenal,MID,57,Liverpool,Arsenal,0,0,True,Liverpool,21
Fábio Ferreira Vieira,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,201,Arsenal,MID,54,Liverpool,Arsenal,0,0,True,Liverpool,21
Christian Nørgaard,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,201,Arsenal,MID,51,Liverpool,Arsenal,0,0,True,Liverpool,21
Ethan Nwaneri,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,201,Arsenal,MID,50,Liverpool,Arsenal,0,0,True,Liverpool,21
Martín Zubimendi Ibáñez,26,90,0,0,1,0,0,0,0,0,0,0,0,16,17.8,3.8,2.0,2.4,1,0.00,0.11,0.11,0.36,5,False,201,Arsenal,MID,52,Liverpool,Arsenal,0,0,True,Liverpool,21
Reiss Nelson,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,4.0,0.3,0,0.44,0.02,0.46,0.10,1,False,203,Brentford,MID,48,Sunderland,Brentford,0,3,True,Sunderland,21
Ismeal Kabia,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,201,Arsenal,MID,45,Liverpool,Arsenal,0,0,True,Liverpool,21
Albert Sambi Lokonga,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,201,Arsenal,MID,45,Liverpool,Arsenal,0,0,True,Liverpool,21
Kai Havertz,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,201,Arsenal,FWD,73,Liverpool,Arsenal,0,0,True,Liverpool,21
Gabriel Fernando de Jesus,31,26,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.3,21.0,2.3,0,0.13,0.00,0.13,0.15,1,False,201,Arsenal,FWD,64,Liverpool,Arsenal,0,0,True,Liverpool,21
Emiliano Martínez Romero,32,45,0,0,0,0,0,0,0,0,0,1,0,13,12.0,0.0,0.0,1.2,1,0.00,0.00,0.00,0.31,1,False,205,Aston Villa,GK,50,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Marco Bizot,33,45,0,0,0,0,0,0,0,0,0,4,0,17,35.2,0.0,0.0,3.5,0,0.00,0.00,0.00,1.19,2,False,205,Aston Villa,GK,42,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Joe Gauci,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,GK,40,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Filip Marschall,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,GK,40,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Matty Cash,36,90,0,0,1,0,0,0,0,0,0,0,0,29,25.0,30.5,4.0,6.0,1,0.04,0.19,0.23,1.50,6,False,205,Aston Villa,DEF,48,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Lucas Digne,37,72,0,0,1,0,0,0,0,0,0,0,3,33,21.2,17.8,4.0,4.3,1,0.03,0.15,0.18,1.50,9,True,205,Aston Villa,DEF,45,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Ezri Konsa Ngoyo,38,90,0,0,1,0,0,0,0,0,0,0,1,30,18.2,0.6,10.0,2.9,1,0.05,0.01,0.06,1.50,7,False,205,Aston Villa,DEF,44,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Ian Maatsen,39,17,0,0,0,0,0,0,0,0,0,0,0,5,4.4,0.2,4.0,0.9,0,0.04,0.00,0.04,0.00,1,False,205,Aston Villa,DEF,42,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Tyrone Mings,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,DEF,43,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Pau Torres,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,DEF,43,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Andrés García,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,DEF,39,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Álex Moreno Lopera,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,DEF,40,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Lamare Bogarde,44,8,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.3,0.0,0.3,0,0.00,0.01,0.01,0.00,1,False,205,Aston Villa,DEF,40,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Lino da Cruz Sousa,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,DEF,39,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Yasin Özcan,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,DEF,40,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Morgan Rogers,47,90,0,0,1,0,0,0,0,0,0,0,0,13,16.0,24.8,40.0,8.1,1,0.20,0.09,0.29,1.50,3,False,205,Aston Villa,MID,76,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Youri Tielemans,48,90,0,0,1,0,0,0,0,0,0,0,0,13,8.2,17.6,9.0,3.5,1,0.24,0.25,0.49,1.50,3,False,205,Aston Villa,MID,59,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Leon Bailey,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,MID,55,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Emiliano Buendía Stati,50,25,0,0,0,0,0,0,0,0,0,0,0,2,4.2,0.8,3.0,0.8,0,0.10,0.01,0.11,0.59,1,False,205,Aston Villa,MID,53,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Samuel Iling-Junior,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,MID,55,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Jacob Ramsey,52,14,0,0,0,1,0,0,0,0,0,0,0,5,4.6,11.3,0.0,1.6,0,0.00,0.01,0.01,0.19,1,False,209,Newcastle,MID,53,Leeds United,Newcastle,3,4,True,Leeds United,21
Donyell Malen,53,17,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.00,1,False,205,Aston Villa,MID,51,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
John McGinn,54,72,0,0,1,0,0,0,0,0,0,0,0,5,6.0,18.3,14.0,3.8,1,0.00,0.13,0.13,1.50,3,False,205,Aston Villa,MID,54,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Ross Barkley,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,MID,48,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Enzo Barrenechea,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,MID,50,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Lewis Dobbin,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,MID,50,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Boubacar Kamara,58,81,0,0,1,0,0,0,0,0,0,0,0,14,12.2,36.1,7.0,5.5,1,0.07,0.07,0.14,1.50,3,False,205,Aston Villa,MID,49,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Amadou Onana,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,MID,48,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Ben Broggio,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,MID,44,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Leander Dendoncker,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,MID,45,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Jamaldeen Jimoh-Aloba,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,MID,45,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Kadan Young,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,MID,43,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Ollie Watkins,64,90,0,0,1,0,0,0,0,0,0,0,0,4,6.4,2.3,40.0,4.9,1,0.95,0.01,0.96,1.50,2,False,205,Aston Villa,FWD,87,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Zépiqueno Redmond,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,205,Aston Villa,FWD,45,Aston Villa,Crystal Palace,0,0,False,Crystal Palace,21
Norberto Murara Neto,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,GK,45,Tottenham,Bournemouth,2,3,True,Tottenham,21
Đorđe Petrović,67,90,0,0,0,2,0,0,0,0,0,2,0,5,14.0,0.0,0.0,1.4,1,0.00,0.00,0.00,1.25,1,False,202,Bournemouth,GK,45,Tottenham,Bournemouth,2,3,True,Tottenham,21
Will Dennis,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,GK,40,Tottenham,Bournemouth,2,3,True,Tottenham,21
Callan McKenna,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,GK,39,Tottenham,Bournemouth,2,3,True,Tottenham,21
Alex Paulsen,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,GK,40,Tottenham,Bournemouth,2,3,True,Tottenham,21
Illia Zabarnyi,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,DEF,50,Tottenham,Bournemouth,2,3,True,Tottenham,21
Marcos Senesi Barón,72,90,0,1,0,2,0,0,0,0,0,0,0,22,51.2,13.8,2.0,6.7,1,0.00,0.53,0.53,1.25,6,False,202,Bournemouth,DEF,48,Tottenham,Bournemouth,2,3,True,Tottenham,21
Adam Smith,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,DEF,44,Tottenham,Bournemouth,2,3,True,Tottenham,21
Adrien Truffert,74,90,0,0,0,2,0,0,0,0,0,0,0,1,19.6,2.5,0.0,2.2,1,0.00,0.02,0.02,1.25,1,False,202,Bournemouth,DEF,45,Tottenham,Bournemouth,2,3,True,Tottenham,21
Matai Akinmboni,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,DEF,38,Tottenham,Bournemouth,2,3,True,Tottenham,21
Owen Bevan,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,DEF,38,Tottenham,Bournemouth,2,3,True,Tottenham,21
James Hill,77,90,0,0,0,2,0,0,0,0,0,0,0,5,24.8,0.8,2.0,2.8,1,0.00,0.01,0.01,1.25,3,False,202,Bournemouth,DEF,39,Tottenham,Bournemouth,2,3,True,Tottenham,21
Julián Araujo Zúñiga,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,DEF,38,Tottenham,Bournemouth,2,3,True,Tottenham,21
Chris Mepham,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,DEF,40,Tottenham,Bournemouth,2,3,True,Tottenham,21
Julio Soler Barreto,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,DEF,40,Tottenham,Bournemouth,2,3,True,Tottenham,21
Justin Kluivert,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,MID,70,Tottenham,Bournemouth,2,3,True,Tottenham,21
Antoine Semenyo,82,90,1,0,0,2,0,0,0,1,0,0,0,23,35.8,4.3,14.0,5.4,1,0.16,0.01,0.17,1.21,6,False,202,Manchester City,MID,76,Tottenham,Bournemouth,2,3,False,Bournemouth,21
Dango Ouattara,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,203,Brentford,MID,58,Sunderland,Brentford,0,3,True,Sunderland,21
Marcus Tavernier,84,86,0,1,0,2,0,0,0,0,0,0,0,19,22.4,22.9,1.0,4.6,1,0.04,0.12,0.16,1.21,5,False,202,Bournemouth,MID,55,Tottenham,Bournemouth,2,3,True,Tottenham,21
Tyler Adams,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,MID,50,Tottenham,Bournemouth,2,3,True,Tottenham,21
David Brooks,86,26,0,1,0,1,0,0,0,0,0,0,0,10,15.6,10.6,5.0,3.1,0,0.09,0.01,0.10,0.98,4,False,202,Bournemouth,MID,50,Tottenham,Bournemouth,2,3,True,Tottenham,21
Ryan Christie,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,MID,49,Tottenham,Bournemouth,2,3,True,Tottenham,21
Lewis Cook,88,90,0,0,0,2,0,0,0,1,0,0,0,9,9.0,1.5,0.0,1.1,1,0.00,0.03,0.03,1.25,3,False,202,Bournemouth,MID,49,Tottenham,Bournemouth,2,3,True,Tottenham,21
Philip Billing,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,MID,49,Tottenham,Bournemouth,2,3,True,Tottenham,21
Alex Scott,90,90,0,0,0,2,0,0,0,0,0,0,0,17,13.8,5.4,4.0,2.3,1,0.05,0.22,0.27,1.25,4,False,202,Bournemouth,MID,50,Tottenham,Bournemouth,2,3,True,Tottenham,21
Luis Sinisterra Lucumí,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,MID,50,Tottenham,Bournemouth,2,3,True,Tottenham,21
Romain Faivre,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,MID,45,Tottenham,Bournemouth,2,3,True,Tottenham,21
Hamed Traorè,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,MID,45,Tottenham,Bournemouth,2,3,True,Tottenham,21
Dominic Sadi,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,MID,45,Tottenham,Bournemouth,2,3,True,Tottenham,21
Zain Silcott-Duberry,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,MID,44,Tottenham,Bournemouth,2,3,True,Tottenham,21
Ben Winterburn,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,MID,45,Tottenham,Bournemouth,2,3,True,Tottenham,21
Francisco Evanilson de Lima Barbosa,97,63,1,0,0,1,0,0,0,0,0,0,0,26,35.0,13.0,28.0,7.6,1,0.11,0.03,0.14,0.27,6,False,202,Bournemouth,FWD,70,Tottenham,Bournemouth,2,3,True,Tottenham,21
Enes Ünal,98,26,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,8.0,0.7,0,0.18,0.00,0.18,0.98,1,False,202,Bournemouth,FWD,54,Tottenham,Bournemouth,2,3,True,Tottenham,21
Daniel Adu-Adjei,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,202,Bournemouth,FWD,44,Tottenham,Bournemouth,2,3,True,Tottenham,21
Junior Kroupi,100,63,1,0,0,1,0,0,0,0,0,0,1,29,34.8,13.8,35.0,8.4,1,0.65,0.01,0.66,0.27,7,False,202,Bournemouth,FWD,46,Tottenham,Bournemouth,2,3,True,Tottenham,21
Caoimhín Kelleher,101,90,0,0,1,0,0,1,0,0,0,3,1,38,45.4,10.0,0.0,5.5,1,0.00,0.00,0.00,1.72,13,True,203,Brentford,GK,45,Sunderland,Brentford,0,3,True,Sunderland,21
Ellery Balcombe,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,203,Brentford,GK,39,Sunderland,Brentford,0,3,True,Sunderland,21
Matthew Cox,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,203,Brentford,GK,39,Sunderland,Brentford,0,3,True,Sunderland,21
Julian Eyestone,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,203,Brentford,GK,39,Sunderland,Brentford,0,3,True,Sunderland,21
Hákon Rafn Valdimarsson,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,203,Brentford,GK,39,Sunderland,Brentford,0,3,True,Sunderland,21
Nathan Collins,106,90,0,1,1,0,0,0,0,0,0,0,2,40,46.0,21.3,4.0,7.1,1,0.00,0.02,0.02,1.72,13,True,203,Brentford,DEF,50,Sunderland,Brentford,0,3,True,Sunderland,21
Keane Lewis-Potter,107,60,0,0,1,0,0,0,0,0,0,0,0,19,1.4,16.1,5.0,2.3,1,0.07,0.13,0.20,1.43,6,False,203,Brentford,DEF,49,Sunderland,Brentford,0,3,True,Sunderland,21
Kristoffer Ajer,108,90,0,0,1,0,0,0,0,0,0,0,0,19,9.4,0.3,2.0,1.2,1,0.00,0.00,0.00,1.72,6,False,203,Brentford,DEF,44,Sunderland,Brentford,0,3,True,Sunderland,21
Rico Henry,109,90,0,0,1,0,0,0,0,0,0,0,0,25,9.0,1.8,0.0,1.1,1,0.00,0.02,0.02,1.72,6,False,203,Brentford,DEF,43,Sunderland,Brentford,0,3,True,Sunderland,21
Michael Kayode,110,81,0,0,1,0,0,0,0,0,0,0,0,26,13.8,16.0,0.0,3.0,1,0.00,0.05,0.05,1.62,6,False,203,Brentford,DEF,45,Sunderland,Brentford,0,3,True,Sunderland,21
Ethan Pinnock,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,203,Brentford,DEF,42,Sunderland,Brentford,0,3,True,Sunderland,21
Mads Roerslev Rasmussen,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,203,Brentford,DEF,45,Sunderland,Brentford,0,3,True,Sunderland,21
Sepp van den Berg,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,203,Brentford,DEF,45,Sunderland,Brentford,0,3,True,Sunderland,21
Benjamin Arthur,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,203,Brentford,DEF,39,Sunderland,Brentford,0,3,True,Sunderland,21
Benjamin Fredrick,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,203,Brentford,DEF,40,Sunderland,Brentford,0,3,True,Sunderland,21
Aaron Hickey,116,8,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.7,0.0,0.0,0,0.00,0.00,0.00,0.10,1,False,203,Brentford,DEF,40,Sunderland,Brentford,0,3,True,Sunderland,21
