name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
Oleksandr Zinchenko,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,309,Nottingham,DEF,49,Nottingham,Tottenham,3,0,False,Tottenham,31
Reiss Nelson,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,306,Brentford,MID,48,Brentford,Leeds United,0,0,False,Leeds United,31
Emiliano Martínez Romero,32,90,0,0,1,0,0,0,0,0,0,1,0,26,12.8,0.0,0.0,1.3,1,0.00,0.00,0.00,0.94,6,False,301,Aston Villa,GK,51,West Ham,Aston Villa,0,2,True,West Ham,31
Marco Bizot,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,301,Aston Villa,GK,42,West Ham,Aston Villa,0,2,True,West Ham,31
Joe Gauci,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,301,Aston Villa,GK,40,West Ham,Aston Villa,0,2,True,West Ham,31
Filip Marschall,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,301,Aston Villa,GK,40,West Ham,Aston Villa,0,2,True,West Ham,31
Matty Cash,36,90,0,0,1,0,0,0,0,0,0,0,0,24,7.4,7.9,7.0,2.2,1,0.05,0.24,0.29,0.94,6,False,301,Aston Villa,DEF,47,West Ham,Aston Villa,0,2,True,West Ham,31
Lucas Digne,37,90,0,0,1,0,0,0,0,0,0,0,1,30,23.6,36.6,11.0,7.1,1,0.07,0.21,0.28,0.94,7,False,301,Aston Villa,DEF,45,West Ham,Aston Villa,0,2,True,West Ham,31
Ezri Konsa Ngoyo,38,90,0,0,1,0,0,0,0,0,0,0,0,24,17.8,11.2,16.0,4.5,1,0.26,0.01,0.27,0.94,6,False,301,Aston Villa,DEF,44,West Ham,Aston Villa,0,2,True,West Ham,31
Ian Maatsen,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,301,Aston Villa,DEF,42,West Ham,Aston Villa,0,2,True,West Ham,31
Tyrone Mings,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,301,Aston Villa,DEF,43,West Ham,Aston Villa,0,2,True,West Ham,31
Pau Torres,41,90,0,0,1,0,0,0,0,0,0,0,0,28,16.0,2.9,0.0,1.9,1,0.00,0.02,0.02,0.94,6,False,301,Aston Villa,DEF,43,West Ham,Aston Villa,0,2,True,West Ham,31
Andrés García,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,301,Aston Villa,DEF,39,West Ham,Aston Villa,0,2,True,West Ham,31
Álex Moreno Lopera,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,301,Aston Villa,DEF,40,West Ham,Aston Villa,0,2,True,West Ham,31
Lamare Bogarde,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,301,Aston Villa,DEF,40,West Ham,Aston Villa,0,2,True,West Ham,31
Lino da Cruz Sousa,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,301,Aston Villa,DEF,38,West Ham,Aston Villa,0,2,True,West Ham,31
Yasin Özcan,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,301,Aston Villa,DEF,40,West Ham,Aston Villa,0,2,True,West Ham,31
Morgan Rogers,47,76,0,1,1,0,0,0,0,0,0,0,0,21,17.2,48.3,48.0,11.4,1,0.46,0.15,0.61,0.59,6,False,301,Aston Villa,MID,75,West Ham,Aston Villa,0,2,True,West Ham,31
Youri Tielemans,48,23,0,0,0,0,0,0,0,0,0,0,0,9,7.6,12.2,0.0,2.0,0,0.00,0.00,0.00,0.35,1,False,301,Aston Villa,MID,59,West Ham,Aston Villa,0,2,True,West Ham,31
Leon Bailey,49,23,0,0,0,0,0,0,0,0,0,0,0,2,4.2,10.8,6.0,2.1,0,0.00,0.06,0.06,0.35,1,False,301,Aston Villa,MID,55,West Ham,Aston Villa,0,2,True,West Ham,31
Emiliano Buendía Stati,50,13,0,0,0,0,0,0,0,0,0,0,0,5,2.4,0.8,0.0,0.3,0,0.00,0.01,0.01,0.35,1,False,301,Aston Villa,MID,53,West Ham,Aston Villa,0,2,True,West Ham,31
Samuel Iling-Junior,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,301,Aston Villa,MID,55,West Ham,Aston Villa,0,2,True,West Ham,31
Jacob Ramsey,52,90,0,0,0,2,0,0,0,0,0,0,0,16,9.2,4.9,1.0,1.5,1,0.03,0.02,0.05,2.45,2,False,308,Newcastle,MID,53,Sunderland,Newcastle,2,1,True,Sunderland,31
