name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
Benjamin White,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,41,Arsenal,DEF,54,Manchester City,Arsenal,1,1,True,Manchester City,5
Oleksandr Zinchenko,12,90,0,0,0,1,0,0,0,0,0,0,0,19,29.6,18.0,15.0,6.3,1,0.04,0.07,0.11,0.85,2,False,44,Nottingham,DEF,49,Nottingham,Burnley,1,1,False,Burnley,5
Brayden Clarke,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,41,Arsenal,DEF,40,Manchester City,Arsenal,1,1,True,Manchester City,5
Maldini Kacurri,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,41,Arsenal,DEF,39,Manchester City,Arsenal,1,1,True,Manchester City,5
Josh Nichols,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,41,Arsenal,DEF,39,Manchester City,Arsenal,1,1,True,Manchester City,5
Bukayo Saka,16,45,0,0,0,0,0,0,0,0,0,0,0,7,5.6,32.3,7.0,4.5,0,0.04,0.21,0.25,0.34,1,False,41,Arsenal,MID,98,Manchester City,Arsenal,1,1,True,Manchester City,5
Martin Ødegaard,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,41,Arsenal,MID,79,Manchester City,Arsenal,1,1,True,Manchester City,5
Noni Madueke,18,45,0,0,0,1,0,0,0,0,0,0,0,-2,0.4,1.7,29.0,3.1,1,0.15,0.01,0.16,0.55,1,False,41,Arsenal,MID,70,Manchester City,Arsenal,1,1,True,Manchester City,5
Gabriel Martinelli Silva,19,10,1,0,0,0,0,0,0,0,0,0,1,22,33.0,0.3,17.0,5.0,0,0.16,0.00,0.16,0.25,7,False,41,Arsenal,MID,69,Manchester City,Arsenal,1,1,True,Manchester City,5
Leandro Trossard,20,83,0,0,0,1,0,0,0,0,0,0,0,13,7.6,4.3,17.0,2.9,1,0.14,0.07,0.21,0.89,2,False,41,Arsenal,MID,69,Manchester City,Arsenal,1,1,True,Manchester City,5
Declan Rice,21,90,0,0,0,1,0,0,0,0,0,0,1,22,18.8,37.0,0.0,5.6,1,0.00,0.16,0.16,0.89,3,False,41,Arsenal,MID,65,Manchester City,Arsenal,1,1,True,Manchester City,5
Mikel Merino Zazón,22,45,0,0,0,1,0,0,0,0,0,0,0,6,8.8,17.3,0.0,2.6,1,0.00,0.03,0.03,0.55,1,False,41,Arsenal,MID,59,Manchester City,Arsenal,1,1,True,Manchester City,5
Fábio Ferreira Vieira,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,41,Arsenal,MID,54,Manchester City,Arsenal,1,1,True,Manchester City,5
Christian Nørgaard,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,41,Arsenal,MID,54,Manchester City,Arsenal,1,1,True,Manchester City,5
Ethan Nwaneri,25,6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.4,0.0,0.1,0,0.00,0.00,0.00,0.00,1,False,41,Arsenal,MID,53,Manchester City,Arsenal,1,1,True,Manchester City,5
Martín Zubimendi Ibáñez,26,90,0,0,0,1,0,0,0,0,0,0,0,13,8.6,19.0,12.0,4.0,1,0.05,0.04,0.09,0.89,2,False,41,Arsenal,MID,54,Manchester City,Arsenal,1,1,True,Manchester City,5
Reiss Nelson,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,45,Brentford,MID,49,Brentford,Fulham,1,3,False,Fulham,5
Ismeal Kabia,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,41,Arsenal,MID,45,Manchester City,Arsenal,1,1,True,Manchester City,5
Albert Sambi Lokonga,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,41,Arsenal,MID,45,Manchester City,Arsenal,1,1,True,Manchester City,5
Kai Havertz,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,41,Arsenal,FWD,73,Manchester City,Arsenal,1,1,True,Manchester City,5
Gabriel Fernando de Jesus,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,41,Arsenal,FWD,65,Manchester City,Arsenal,1,1,True,Manchester City,5
Emiliano Martínez Romero,32,90,0,0,0,1,0,0,0,0,0,3,0,12,18.8,0.0,0.0,1.9,1,0.00,0.00,0.00,1.05,3,False,48,Aston Villa,GK,50,Aston Villa,Sunderland,1,1,False,Sunderland,5
Marco Bizot,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,GK,45,Aston Villa,Sunderland,1,1,False,Sunderland,5
Joe Gauci,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,GK,40,Aston Villa,Sunderland,1,1,False,Sunderland,5
Filip Marschall,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,GK,40,Aston Villa,Sunderland,1,1,False,Sunderland,5
Matty Cash,36,90,1,0,0,1,0,0,0,0,0,0,2,29,44.4,7.2,11.0,6.3,1,0.05,0.05,0.10,1.05,10,True,48,Aston Villa,DEF,46,Aston Villa,Sunderland,1,1,False,Sunderland,5
Lucas Digne,37,57,0,0,0,0,0,0,0,0,0,0,0,6,1.2,3.8,2.0,0.7,1,0.00,0.04,0.04,0.37,1,False,48,Aston Villa,DEF,45,Aston Villa,Sunderland,1,1,False,Sunderland,5
Ezri Konsa Ngoyo,38,90,0,0,0,1,0,0,0,0,0,0,0,10,26.2,3.0,0.0,2.9,1,0.00,0.02,0.02,1.05,2,False,48,Aston Villa,DEF,45,Aston Villa,Sunderland,1,1,False,Sunderland,5
Ian Maatsen,39,32,0,0,0,1,0,0,0,1,0,0,0,-2,5.0,3.5,6.0,1.5,0,0.00,0.02,0.02,0.68,0,False,48,Aston Villa,DEF,44,Aston Villa,Sunderland,1,1,False,Sunderland,5
Tyrone Mings,40,90,0,0,0,1,0,0,0,0,0,0,0,16,34.4,24.4,2.0,6.1,1,0.00,0.03,0.03,1.05,4,False,48,Aston Villa,DEF,45,Aston Villa,Sunderland,1,1,False,Sunderland,5
Pau Torres,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,DEF,44,Aston Villa,Sunderland,1,1,False,Sunderland,5
Andrés García,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,DEF,39,Aston Villa,Sunderland,1,1,False,Sunderland,5
Álex Moreno Lopera,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,DEF,40,Aston Villa,Sunderland,1,1,False,Sunderland,5
Lamare Bogarde,44,8,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.3,4.0,0.5,0,0.00,0.00,0.00,0.00,1,False,48,Aston Villa,DEF,40,Aston Villa,Sunderland,1,1,False,Sunderland,5
Lino da Cruz Sousa,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,DEF,40,Aston Villa,Sunderland,1,1,False,Sunderland,5
Yasin Özcan,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,DEF,40,Aston Villa,Sunderland,1,1,False,Sunderland,5
Morgan Rogers,47,81,0,0,0,1,0,0,0,0,0,0,0,5,5.2,23.8,10.0,3.9,1,0.00,0.27,0.27,1.05,2,False,48,Aston Villa,MID,70,Aston Villa,Sunderland,1,1,False,Sunderland,5
Youri Tielemans,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,MID,59,Aston Villa,Sunderland,1,1,False,Sunderland,5
Leon Bailey,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,MID,55,Aston Villa,Sunderland,1,1,False,Sunderland,5
Emiliano Buendía Stati,50,57,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3.5,12.0,1.8,1,0.06,0.06,0.12,0.37,1,False,48,Aston Villa,MID,53,Aston Villa,Sunderland,1,1,False,Sunderland,5
Samuel Iling-Junior,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,MID,55,Aston Villa,Sunderland,1,1,False,Sunderland,5
Jacob Ramsey,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Newcastle,MID,54,Newcastle,Bournemouth,0,0,False,Bournemouth,5
Donyell Malen,53,17,0,0,0,1,0,0,0,0,0,0,0,4,2.2,12.8,14.0,2.9,0,0.10,0.05,0.15,0.27,1,False,48,Aston Villa,MID,52,Aston Villa,Sunderland,1,1,False,Sunderland,5
John McGinn,54,90,0,0,0,1,0,0,0,0,0,0,0,15,11.8,19.4,3.0,3.4,1,0.06,0.08,0.14,1.05,2,False,48,Aston Villa,MID,55,Aston Villa,Sunderland,1,1,False,Sunderland,5
Ross Barkley,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,MID,49,Aston Villa,Sunderland,1,1,False,Sunderland,5
Enzo Barrenechea,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,MID,50,Aston Villa,Sunderland,1,1,False,Sunderland,5
Lewis Dobbin,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,MID,50,Aston Villa,Sunderland,1,1,False,Sunderland,5
Boubacar Kamara,58,81,0,1,0,1,0,0,0,0,0,0,1,28,38.2,29.0,0.0,6.7,1,0.00,0.08,0.08,1.05,6,False,48,Aston Villa,MID,49,Aston Villa,Sunderland,1,1,False,Sunderland,5
Amadou Onana,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,MID,49,Aston Villa,Sunderland,1,1,False,Sunderland,5
Ben Broggio,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,MID,45,Aston Villa,Sunderland,1,1,False,Sunderland,5
Leander Dendoncker,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,MID,45,Aston Villa,Sunderland,1,1,False,Sunderland,5
Jamaldeen Jimoh-Aloba,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,MID,45,Aston Villa,Sunderland,1,1,False,Sunderland,5
Kadan Young,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,MID,45,Aston Villa,Sunderland,1,1,False,Sunderland,5
Ollie Watkins,64,90,0,0,0,1,0,0,0,0,0,0,0,4,1.2,0.8,6.0,0.8,1,0.00,0.00,0.00,1.05,2,False,48,Aston Villa,FWD,88,Aston Villa,Sunderland,1,1,False,Sunderland,5
Zépiqueno Redmond,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,48,Aston Villa,FWD,45,Aston Villa,Sunderland,1,1,False,Sunderland,5
Norberto Murara Neto,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,GK,45,Newcastle,Bournemouth,0,0,True,Newcastle,5
Đorđe Petrović,67,90,0,0,1,0,0,0,0,0,0,1,0,22,9.8,0.0,0.0,1.0,1,0.00,0.00,0.00,0.14,6,False,42,Bournemouth,GK,45,Newcastle,Bournemouth,0,0,True,Newcastle,5
Will Dennis,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,GK,40,Newcastle,Bournemouth,0,0,True,Newcastle,5
Callan McKenna,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,GK,40,Newcastle,Bournemouth,0,0,True,Newcastle,5
Alex Paulsen,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,GK,40,Newcastle,Bournemouth,0,0,True,Newcastle,5
Illia Zabarnyi,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,DEF,50,Newcastle,Bournemouth,0,0,True,Newcastle,5
Marcos Senesi Barón,72,90,0,0,1,0,0,0,0,0,0,0,1,27,25.8,11.9,2.0,4.0,1,0.00,0.03,0.03,0.14,9,False,42,Bournemouth,DEF,47,Newcastle,Bournemouth,0,0,True,Newcastle,5
Adam Smith,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,DEF,45,Newcastle,Bournemouth,0,0,True,Newcastle,5
Adrien Truffert,74,90,0,0,1,0,0,0,0,0,0,0,3,29,11.4,4.9,2.0,1.8,1,0.00,0.01,0.01,0.14,9,False,42,Bournemouth,DEF,45,Newcastle,Bournemouth,0,0,True,Newcastle,5
Matai Akinmboni,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,DEF,40,Newcastle,Bournemouth,0,0,True,Newcastle,5
Owen Bevan,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,DEF,40,Newcastle,Bournemouth,0,0,True,Newcastle,5
James Hill,77,45,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0.7,4.0,1.0,0,0.00,0.00,0.00,0.00,1,False,42,Bournemouth,DEF,40,Newcastle,Bournemouth,0,0,True,Newcastle,5
Julián Araujo Zúñiga,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,DEF,40,Newcastle,Bournemouth,0,0,True,Newcastle,5
Chris Mepham,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,DEF,40,Newcastle,Bournemouth,0,0,True,Newcastle,5
Julio Soler Barreto,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,DEF,40,Newcastle,Bournemouth,0,0,True,Newcastle,5
Justin Kluivert,81,27,0,0,0,0,0,0,0,0,0,0,0,4,5.4,3.8,7.0,1.6,0,0.11,0.00,0.11,0.00,1,False,42,Bournemouth,MID,70,Newcastle,Bournemouth,0,0,True,Newcastle,5
Antoine Semenyo,82,90,0,0,1,0,0,0,0,0,0,0,0,9,8.8,13.9,4.0,2.7,1,0.11,0.05,0.16,0.14,5,False,42,Bournemouth,MID,77,Newcastle,Bournemouth,0,0,True,Newcastle,5
Dango Ouattara,83,25,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0.3,11.0,0.9,0,0.12,0.00,0.12,0.00,1,False,45,Brentford,MID,60,Brentford,Fulham,1,3,False,Fulham,5
Marcus Tavernier,84,74,0,0,1,0,0,0,0,0,0,0,0,4,11.4,13.1,6.0,3.1,1,0.06,0.03,0.09,0.14,3,False,42,Bournemouth,MID,55,Newcastle,Bournemouth,0,0,True,Newcastle,5
Tyler Adams,85,90,0,0,1,0,0,0,0,0,0,0,0,19,16.2,4.0,17.0,3.7,1,0.04,0.01,0.05,0.14,3,False,42,Bournemouth,MID,50,Newcastle,Bournemouth,0,0,True,Newcastle,5
David Brooks,86,62,0,0,1,0,0,0,0,0,0,0,0,8,3.8,14.8,4.0,2.3,1,0.00,0.04,0.04,0.14,3,False,42,Bournemouth,MID,50,Newcastle,Bournemouth,0,0,True,Newcastle,5
Ryan Christie,87,27,0,0,0,0,0,0,0,0,0,0,0,4,3.2,5.5,4.0,1.3,0,0.01,0.02,0.03,0.00,1,False,42,Bournemouth,MID,50,Newcastle,Bournemouth,0,0,True,Newcastle,5
Lewis Cook,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,MID,49,Newcastle,Bournemouth,0,0,True,Newcastle,5
Philip Billing,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,MID,49,Newcastle,Bournemouth,0,0,True,Newcastle,5
Alex Scott,90,62,0,0,1,0,0,0,0,0,0,0,0,12,7.6,8.5,1.0,1.7,1,0.06,0.02,0.08,0.14,3,False,42,Bournemouth,MID,50,Newcastle,Bournemouth,0,0,True,Newcastle,5
Luis Sinisterra Lucumí,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,MID,50,Newcastle,Bournemouth,0,0,True,Newcastle,5
Romain Faivre,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,MID,45,Newcastle,Bournemouth,0,0,True,Newcastle,5
Hamed Traorè,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,MID,45,Newcastle,Bournemouth,0,0,True,Newcastle,5
Dominic Sadi,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,MID,45,Newcastle,Bournemouth,0,0,True,Newcastle,5
Zain Silcott-Duberry,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,MID,44,Newcastle,Bournemouth,0,0,True,Newcastle,5
Ben Winterburn,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,MID,45,Newcastle,Bournemouth,0,0,True,Newcastle,5
Francisco Evanilson de Lima Barbosa,97,90,0,0,1,0,0,0,0,0,0,0,0,9,4.6,11.6,9.0,2.5,1,0.10,0.02,0.12,0.14,2,False,42,Bournemouth,FWD,70,Newcastle,Bournemouth,0,0,True,Newcastle,5
Enes Ünal,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,FWD,55,Newcastle,Bournemouth,0,0,True,Newcastle,5
Daniel Adu-Adjei,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,FWD,44,Newcastle,Bournemouth,0,0,True,Newcastle,5
Eli Junior Kroupi,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,42,Bournemouth,FWD,45,Newcastle,Bournemouth,0,0,True,Newcastle,5
Caoimhín Kelleher,101,90,0,0,0,3,0,0,0,0,0,2,0,1,17.6,0.0,0.0,1.8,1,0.00,0.00,0.00,1.01,1,False,45,Brentford,GK,45,Brentford,Fulham,1,3,False,Fulham,5
Ellery Balcombe,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,45,Brentford,GK,40,Brentford,Fulham,1,3,False,Fulham,5
Matthew Cox,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,45,Brentford,GK,40,Brentford,Fulham,1,3,False,Fulham,5
Julian Eyestone,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,45,Brentford,GK,40,Brentford,Fulham,1,3,False,Fulham,5
Hákon Rafn Valdimarsson,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,45,Brentford,GK,40,Brentford,Fulham,1,3,False,Fulham,5
Nathan Collins,106,90,0,0,0,3,0,0,0,1,0,0,0,1,22.2,0.3,33.0,5.6,1,0.09,0.01,0.10,1.01,0,False,45,Brentford,DEF,50,Brentford,Fulham,1,3,False,Fulham,5
Keane Lewis-Potter,107,65,0,0,0,3,0,0,0,0,0,0,0,-4,0.8,4.3,2.0,0.7,1,0.00,0.01,0.01,1.01,1,False,45,Brentford,DEF,50,Brentford,Fulham,1,3,False,Fulham,5
Kristoffer Ajer,108,16,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.3,4.0,0.8,0,0.05,0.00,0.05,0.00,1,False,45,Brentford,DEF,44,Brentford,Fulham,1,3,False,Fulham,5
Rico Henry,109,24,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.0,0.1,0,0.00,0.00,0.00,0.00,1,False,45,Brentford,DEF,45,Brentford,Fulham,1,3,False,Fulham,5
Michael Kayode,110,90,0,0,0,3,0,0,0,0,0,0,0,5,13.2,22.9,2.0,3.8,1,0.00,0.07,0.07,1.01,1,False,45,Brentford,DEF,45,Brentford,Fulham,1,3,False,Fulham,5
Ethan Pinnock,111,73,0,0,0,3,1,0,0,0,0,0,0,-4,13.8,0.1,2.0,1.6,1,0.00,0.00,0.00,1.01,-1,False,45,Brentford,DEF,44,Brentford,Fulham,1,3,False,Fulham,5
Mads Roerslev Rasmussen,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,45,Brentford,DEF,45,Brentford,Fulham,1,3,False,Fulham,5
Sepp van den Berg,113,90,0,0,0,3,0,0,0,0,0,0,0,3,10.6,0.3,0.0,1.1,1,0.00,0.00,0.00,1.01,1,False,45,Brentford,DEF,45,Brentford,Fulham,1,3,False,Fulham,5
Benjamin Arthur,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,45,Brentford,DEF,40,Brentford,Fulham,1,3,False,Fulham,5
Benjamin Fredrick,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,45,Brentford,DEF,40,Brentford,Fulham,1,3,False,Fulham,5
Aaron Hickey,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,45,Brentford,DEF,40,Brentford,Fulham,1,3,False,Fulham,5
Kim Ji-soo,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,45,Brentford,DEF,39,Brentford,Fulham,1,3,False,Fulham,5
