name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
Benoît Badiashile Mukinayi,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,DEF,44,Nottingham,Chelsea,3,1,True,Nottingham,35
Wesley Fofana,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,DEF,44,Nottingham,Chelsea,3,1,True,Nottingham,35
Mamadou Sarr,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,DEF,45,Nottingham,Chelsea,3,1,True,Nottingham,35
Tosin Adarabioyo,232,45,0,0,0,2,0,0,0,0,0,0,0,1,8.4,0.8,0.0,0.9,1,0.00,0.00,0.00,1.09,0,False,345,Chelsea,DEF,40,Nottingham,Chelsea,3,1,True,Nottingham,35
Josh Acheampong,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,DEF,37,Nottingham,Chelsea,3,1,True,Nottingham,35
Aarón Anselmino,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,DEF,40,Nottingham,Chelsea,3,1,True,Nottingham,35
Cole Palmer,235,90,0,0,0,3,0,0,1,0,0,0,0,2,12.4,20.3,40.0,7.3,1,0.93,0.19,1.12,2.05,0,False,345,Chelsea,MID,104,Nottingham,Chelsea,3,1,True,Nottingham,35
Pedro Lomba Neto,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,MID,70,Nottingham,Chelsea,3,1,True,Nottingham,35
Enzo Fernández,237,90,0,0,0,3,0,0,0,0,0,0,0,15,16.6,95.5,17.0,12.9,1,0.15,0.29,0.44,2.05,2,False,345,Chelsea,MID,65,Nottingham,Chelsea,3,1,True,Nottingham,35
Estêvão Almeida de Oliveira Gonçalves,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,MID,64,Nottingham,Chelsea,3,1,True,Nottingham,35
Jamie Bynoe-Gittens,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,MID,60,Nottingham,Chelsea,3,1,True,Nottingham,35
Christopher Nkunku,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,MID,59,Nottingham,Chelsea,3,1,True,Nottingham,35
Moisés Caicedo Corozo,241,90,0,0,0,3,0,0,0,1,0,0,0,12,10.8,12.5,0.0,2.3,1,0.00,0.03,0.03,2.05,3,False,345,Chelsea,MID,57,Nottingham,Chelsea,3,1,True,Nottingham,35
Kiernan Dewsbury-Hall,242,90,0,0,0,2,0,0,0,0,0,0,0,4,3.6,10.8,5.0,1.9,1,0.07,0.01,0.08,1.34,2,False,346,Everton,MID,52,Manchester City,Everton,3,3,True,Manchester City,35
Tyrique George,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,346,Everton,MID,48,Manchester City,Everton,3,3,True,Manchester City,35
Roméo Lavia,244,57,0,0,0,3,0,0,0,0,0,0,0,12,6.6,7.0,2.0,1.6,1,0.02,0.08,0.10,1.99,1,False,345,Chelsea,MID,49,Nottingham,Chelsea,3,1,True,Nottingham,35
Mykhailo Mudryk,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,MID,49,Nottingham,Chelsea,3,1,True,Nottingham,35
Andrey Nascimento dos Santos,246,32,0,0,0,0,0,0,0,0,0,0,0,11,6.6,4.3,5.0,1.6,0,0.03,0.03,0.06,0.06,1,False,345,Chelsea,MID,45,Nottingham,Chelsea,3,1,True,Nottingham,35
Dário Luís Essugo,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,MID,43,Nottingham,Chelsea,3,1,True,Nottingham,35
Kendry Páez Andrade,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,MID,45,Nottingham,Chelsea,3,1,True,Nottingham,35
João Pedro Junqueira de Jesus,249,90,1,0,0,3,0,0,0,0,0,0,2,29,36.0,16.5,52.0,10.5,1,0.46,0.05,0.51,2.05,8,False,345,Chelsea,FWD,75,Nottingham,Chelsea,3,1,True,Nottingham,35
Liam Delap,250,45,0,0,0,1,0,0,0,1,0,0,0,-2,0.0,0.3,11.0,0.8,0,0.22,0.01,0.23,0.96,0,False,345,Chelsea,FWD,62,Nottingham,Chelsea,3,1,True,Nottingham,35
Nicolas Jackson,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,FWD,65,Nottingham,Chelsea,3,1,True,Nottingham,35
Marc Guiu Paz,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,345,Chelsea,FWD,40,Nottingham,Chelsea,3,1,True,Nottingham,35
Dean Henderson,253,90,0,0,0,3,0,0,0,0,0,3,0,0,13.4,0.0,0.0,1.3,1,0.00,0.01,0.01,2.08,2,False,343,Crystal Palace,GK,51,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Walter Benítez,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,343,Crystal Palace,GK,39,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Remi Matthews,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,343,Crystal Palace,GK,39,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Daniel Muñoz Mejía,256,45,0,0,0,2,0,0,0,0,0,0,0,-2,5.8,0.8,0.0,0.7,1,0.00,0.00,0.00,1.49,0,False,343,Crystal Palace,DEF,59,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Maxence Lacroix,257,90,0,0,0,3,0,0,0,1,0,0,0,3,16.8,0.6,4.0,2.1,1,0.00,0.00,0.00,2.08,2,False,343,Crystal Palace,DEF,52,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Tyrick Mitchell,258,45,0,0,0,1,0,0,0,0,0,0,0,4,14.4,11.2,8.0,3.4,0,0.00,0.07,0.07,0.59,1,False,343,Crystal Palace,DEF,50,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Borna Sosa,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,343,Crystal Palace,DEF,48,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Marc Guéhi,260,90,0,1,0,3,0,0,0,0,0,0,0,15,46.8,27.8,9.0,8.4,1,0.06,0.05,0.11,2.77,4,False,346,Manchester City,DEF,51,Manchester City,Everton,3,3,False,Everton,35
