name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
David Raya Martín,1,90,0,0,1,0,0,0,0,0,0,1,0,26,15.0,0.0,0.0,1.5,1,0.00,0.00,0.00,0.35,6,False,131,Arsenal,GK,59,Brentford,Arsenal,0,2,True,Brentford,14
Kepa Arrizabalaga Revuelta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,131,Arsenal,GK,42,Brentford,Arsenal,0,2,True,Brentford,14
Karl Hein,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,131,Arsenal,GK,40,Brentford,Arsenal,0,2,True,Brentford,14
Tommy Setford,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,131,Arsenal,GK,39,Brentford,Arsenal,0,2,True,Brentford,14
Gabriel dos Santos Magalhães,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,131,Arsenal,DEF,63,Brentford,Arsenal,0,2,True,Brentford,14
William Saliba,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,131,Arsenal,DEF,60,Brentford,Arsenal,0,2,True,Brentford,14
Riccardo Calafiori,7,90,0,0,1,0,0,0,0,0,0,0,1,33,24.8,4.4,26.0,5.5,1,0.18,0.03,0.21,0.35,7,False,131,Arsenal,DEF,58,Brentford,Arsenal,0,2,True,Brentford,14
Jurriën Timber,8,46,0,0,0,0,0,0,0,0,0,0,0,3,7.0,0.3,0.0,0.7,0,0.00,0.00,0.00,0.09,1,False,131,Arsenal,DEF,64,Brentford,Arsenal,0,2,True,Brentford,14
Jakub Kiwior,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,131,Arsenal,DEF,54,Brentford,Arsenal,0,2,True,Brentford,14
Myles Lewis-Skelly,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,131,Arsenal,DEF,51,Brentford,Arsenal,0,2,True,Brentford,14
Benjamin White,11,90,0,1,1,0,0,0,0,0,0,0,3,46,49.8,29.5,8.0,8.7,1,0.04,0.14,0.18,0.35,14,True,131,Arsenal,DEF,53,Brentford,Arsenal,0,2,True,Brentford,14
Oleksandr Zinchenko,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,140,Nottingham,DEF,49,Nottingham,Wolverhampton,1,0,False,Wolverhampton,14
Brayden Clarke,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,131,Arsenal,DEF,38,Brentford,Arsenal,0,2,True,Brentford,14
Maldini Kacurri,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,131,Arsenal,DEF,39,Brentford,Arsenal,0,2,True,Brentford,14
Josh Nichols,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,131,Arsenal,DEF,38,Brentford,Arsenal,0,2,True,Brentford,14
Bukayo Saka,16,29,1,0,0,0,0,0,0,0,0,0,0,22,38.0,1.8,34.0,7.4,0,0.60,0.01,0.61,0.07,6,False,131,Arsenal,MID,101,Brentford,Arsenal,0,2,True,Brentford,14
Martin Ødegaard,17,90,0,0,1,0,0,0,0,0,0,0,0,15,18.0,50.0,6.0,7.4,1,0.02,0.08,0.10,0.35,3,False,131,Arsenal,MID,78,Brentford,Arsenal,0,2,True,Brentford,14
Noni Madueke,18,60,0,0,1,0,0,0,0,0,0,0,0,6,10.0,3.7,40.0,5.4,1,0.13,0.07,0.20,0.27,3,False,131,Arsenal,MID,68,Brentford,Arsenal,0,2,True,Brentford,14
Gabriel Martinelli Silva,19,60,0,0,1,0,0,0,0,0,0,0,0,4,4.8,13.8,8.0,2.7,1,0.09,0.02,0.11,0.27,3,False,131,Arsenal,MID,68,Brentford,Arsenal,0,2,True,Brentford,14
Leandro Trossard,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,131,Arsenal,MID,69,Brentford,Arsenal,0,2,True,Brentford,14
Declan Rice,21,82,0,0,1,0,0,0,0,0,0,0,0,19,15.4,40.8,16.0,7.2,1,0.08,0.13,0.21,0.27,3,False,131,Arsenal,MID,71,Brentford,Arsenal,0,2,True,Brentford,14
Mikel Merino Zazón,22,90,1,1,1,0,0,0,0,0,0,0,2,42,66.8,25.8,29.0,12.2,1,0.66,0.18,0.84,0.35,13,True,131,Arsenal,MID,60,Brentford,Arsenal,0,2,True,Brentford,14
Fábio Ferreira Vieira,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,131,Arsenal,MID,54,Brentford,Arsenal,0,2,True,Brentford,14
Christian Nørgaard,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,131,Arsenal,MID,52,Brentford,Arsenal,0,2,True,Brentford,14
