name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
David Raya Martín,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,GK,62,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Kepa Arrizabalaga Revuelta,2,90,0,0,0,1,0,0,0,0,0,2,0,11,19.8,0.0,0.0,2.0,1,0.00,0.00,0.00,0.98,2,False,373,Arsenal,GK,40,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Karl Hein,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,GK,40,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Tommy Setford,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,GK,39,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Gabriel dos Santos Magalhães,5,45,0,0,0,1,0,0,0,0,0,0,0,7,10.4,0.4,0.0,1.1,0,0.00,0.00,0.00,0.93,1,False,373,Arsenal,DEF,73,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
William Saliba,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,DEF,63,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Riccardo Calafiori,7,45,0,0,0,0,0,0,0,0,0,0,0,4,1.2,7.1,4.0,1.2,1,0.00,0.10,0.10,0.05,1,False,373,Arsenal,DEF,56,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Jurriën Timber,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,DEF,60,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Jakub Kiwior,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,DEF,54,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Myles Lewis-Skelly,10,90,0,0,0,1,0,0,0,0,0,0,0,12,4.6,5.3,0.0,1.0,1,0.00,0.02,0.02,0.98,2,False,373,Arsenal,DEF,50,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Benjamin White,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,DEF,51,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Oleksandr Zinchenko,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,377,Nottingham,DEF,49,Bournemouth,Nottingham,1,1,True,Bournemouth,38
Brayden Clarke,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,DEF,37,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Maldini Kacurri,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,DEF,39,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Josh Nichols,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,DEF,37,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Bukayo Saka,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,MID,100,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Martin Ødegaard,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,MID,78,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Noni Madueke,18,83,1,0,1,0,0,0,0,0,0,0,3,46,47.8,45.3,61.0,15.4,1,0.17,0.30,0.47,0.23,11,True,373,Arsenal,MID,68,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Gabriel Martinelli Silva,19,90,0,1,0,1,0,0,0,0,0,0,2,28,29.0,31.4,29.0,8.9,1,0.13,0.24,0.37,0.98,7,False,373,Arsenal,MID,68,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Leandro Trossard,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,MID,66,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
Declan Rice,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,373,Arsenal,MID,72,Arsenal,Crystal Palace,2,1,False,Crystal Palace,38
