name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
David Raya Martín,1,90,0,0,1,0,0,0,0,0,0,0,0,20,2.8,0.1,0.0,0.3,1,0.00,0.00,0.00,0.42,6,False,92,Arsenal,GK,58,Arsenal,Burnley,2,0,False,Burnley,10
Kepa Arrizabalaga Revuelta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,92,Arsenal,GK,42,Arsenal,Burnley,2,0,False,Burnley,10
Karl Hein,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,92,Arsenal,GK,40,Arsenal,Burnley,2,0,False,Burnley,10
Tommy Setford,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,92,Arsenal,GK,40,Arsenal,Burnley,2,0,False,Burnley,10
Gabriel dos Santos Magalhães,5,90,0,1,1,0,0,0,0,1,0,0,2,39,36.0,11.3,4.0,5.1,1,0.00,0.52,0.52,0.42,12,True,92,Arsenal,DEF,66,Arsenal,Burnley,2,0,False,Burnley,10
William Saliba,6,90,0,0,1,0,0,0,0,0,0,0,0,29,19.2,6.1,0.0,2.5,1,0.00,0.01,0.01,0.42,6,False,92,Arsenal,DEF,60,Arsenal,Burnley,2,0,False,Burnley,10
Riccardo Calafiori,7,71,0,0,1,0,0,0,0,0,0,0,0,33,16.0,3.3,17.0,3.6,1,0.06,0.01,0.07,0.02,6,False,92,Arsenal,DEF,58,Arsenal,Burnley,2,0,False,Burnley,10
Jurriën Timber,8,90,0,0,1,0,0,0,0,0,0,0,0,20,5.4,1.2,17.0,2.4,1,0.19,0.01,0.20,0.42,6,False,92,Arsenal,DEF,61,Arsenal,Burnley,2,0,False,Burnley,10
Jakub Kiwior,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,92,Arsenal,DEF,54,Arsenal,Burnley,2,0,False,Burnley,10
Myles Lewis-Skelly,10,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.05,1,False,92,Arsenal,DEF,52,Arsenal,Burnley,2,0,False,Burnley,10
Benjamin White,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,92,Arsenal,DEF,53,Arsenal,Burnley,2,0,False,Burnley,10
Oleksandr Zinchenko,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,97,Nottingham,DEF,49,Manchester United,Nottingham,2,2,True,Manchester United,10
Brayden Clarke,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,92,Arsenal,DEF,39,Arsenal,Burnley,2,0,False,Burnley,10
Maldini Kacurri,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,92,Arsenal,DEF,39,Arsenal,Burnley,2,0,False,Burnley,10
Josh Nichols,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,92,Arsenal,DEF,39,Arsenal,Burnley,2,0,False,Burnley,10
Bukayo Saka,16,90,0,0,1,0,0,0,0,0,0,0,0,3,12.4,24.3,40.0,7.7,1,0.58,0.06,0.64,0.42,3,False,92,Arsenal,MID,101,Arsenal,Burnley,2,0,False,Burnley,10
Martin Ødegaard,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,92,Arsenal,MID,78,Arsenal,Burnley,2,0,False,Burnley,10
Noni Madueke,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,92,Arsenal,MID,68,Arsenal,Burnley,2,0,False,Burnley,10
Gabriel Martinelli Silva,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,92,Arsenal,MID,68,Arsenal,Burnley,2,0,False,Burnley,10
Leandro Trossard,20,90,0,1,1,0,0,0,0,0,0,0,0,23,30.2,29.0,17.0,7.6,1,0.27,0.15,0.42,0.37,6,False,92,Arsenal,MID,69,Arsenal,Burnley,2,0,False,Burnley,10
