name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
André Trindade da Costa Neto,643,90,0,0,0,3,0,0,0,1,0,0,0,8,10.0,15.5,0.0,2.6,1,0.00,0.08,0.08,1.62,1,False,351,Wolverhampton,MID,52,Wolverhampton,Brighton,0,3,False,Brighton,36
Jean-Ricner Bellegarde,644,23,0,0,0,1,0,0,0,0,0,0,0,11,8.8,25.3,0.0,3.4,0,0.00,0.06,0.06,0.47,1,False,351,Wolverhampton,MID,51,Wolverhampton,Brighton,0,3,False,Brighton,36
Fer López González,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,MID,51,Wolverhampton,Brighton,0,3,False,Brighton,36
João Victor Gomes da Silva,646,88,0,0,0,3,0,0,0,0,0,0,0,16,17.0,1.4,0.0,1.8,1,0.00,0.00,0.00,1.62,4,False,351,Wolverhampton,MID,53,Wolverhampton,Brighton,0,3,False,Brighton,36
Gonçalo Manuel Ganchinho Guedes,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,MID,55,Wolverhampton,Brighton,0,3,False,Brighton,36
Marshall Munetsi,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,MID,53,Wolverhampton,Brighton,0,3,False,Brighton,36
Boubacar Traoré,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,MID,50,Wolverhampton,Brighton,0,3,False,Brighton,36
Tawanda Chirewa,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,MID,43,Wolverhampton,Brighton,0,3,False,Brighton,36
Tom Edozie,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,MID,43,Wolverhampton,Brighton,0,3,False,Brighton,36
Enso González Medina,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,MID,43,Wolverhampton,Brighton,0,3,False,Brighton,36
Joe Hodge,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,MID,45,Wolverhampton,Brighton,0,3,False,Brighton,36
Jørgen Strand Larsen,654,64,0,0,0,2,0,0,0,0,0,0,0,4,0.0,5.3,8.0,1.3,1,0.09,0.11,0.20,1.21,2,False,353,Crystal Palace,FWD,59,Everton,Crystal Palace,2,2,True,Everton,36
Jørgen Strand Larsen,654,30,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.4,6.0,0.5,0,0.12,0.01,0.13,0.60,1,False,307,Crystal Palace,FWD,59,Crystal Palace,Manchester City,0,3,False,Manchester City,36
Fábio Soares Silva,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,FWD,49,Wolverhampton,Brighton,0,3,False,Brighton,36
Saša Kalajdžić,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,FWD,49,Wolverhampton,Brighton,0,3,False,Brighton,36
Leon Chiwome,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,FWD,44,Wolverhampton,Brighton,0,3,False,Brighton,36
Nathan Fraser,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,FWD,42,Wolverhampton,Brighton,0,3,False,Brighton,36
Kyle Walker-Peters,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,360,West Ham,DEF,42,Arsenal,West Ham,1,0,True,Arsenal,36
Anton Stach,660,90,0,0,0,1,0,0,0,0,0,0,0,9,10.2,17.0,3.0,3.0,1,0.04,0.04,0.08,1.27,2,False,359,Leeds United,MID,48,Leeds United,Tottenham,1,1,False,Tottenham,36
Hugo Ekitiké,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,355,Liverpool,FWD,90,Chelsea,Liverpool,1,1,True,Chelsea,36
Cristhian Mosquera,662,45,0,0,0,0,0,0,0,1,0,0,0,1,4.4,13.1,2.0,2.0,0,0.00,0.03,0.03,1.01,0,False,360,Arsenal,DEF,53,Arsenal,West Ham,1,0,False,West Ham,36
Jhon Arias,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,MID,49,Wolverhampton,Brighton,0,3,False,Brighton,36
Benjamin Lecomte,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,354,Fulham,GK,39,Bournemouth,Fulham,1,0,True,Bournemouth,36
Lucas Estella Perri,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,359,Leeds United,GK,44,Leeds United,Tottenham,1,1,False,Tottenham,36
Viktor Gyökeres,666,90,0,0,1,0,0,0,0,0,0,0,0,5,0.0,14.4,9.0,2.2,1,0.12,0.03,0.15,1.15,2,False,360,Arsenal,FWD,89,Arsenal,West Ham,1,0,False,West Ham,36
Adam Aznou,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,353,Everton,DEF,42,Everton,Crystal Palace,2,2,False,Crystal Palace,36
Granit Xhaka,668,90,0,0,1,0,0,0,0,0,0,0,0,25,22.8,21.4,1.0,4.5,1,0.03,0.27,0.30,0.62,5,False,358,Sunderland,MID,51,Manchester United,Sunderland,0,0,True,Manchester United,36
Dan Ndoye,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,357,Nottingham,MID,55,Newcastle,Nottingham,1,1,True,Newcastle,36
Robin Roefs,670,90,0,0,1,0,0,0,0,0,0,1,0,27,12.0,0.0,0.0,1.2,1,0.00,0.00,0.00,0.62,6,False,358,Sunderland,GK,48,Manchester United,Sunderland,0,0,True,Manchester United,36
Callum Wilson,671,5,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,5.0,0.5,0,0.21,0.00,0.21,0.00,1,False,360,West Ham,FWD,58,Arsenal,West Ham,1,0,True,Arsenal,36
Jorrel Hato,672,90,0,0,0,1,0,0,0,1,0,0,0,12,21.8,2.0,0.0,2.4,1,0.00,0.01,0.01,0.56,3,False,355,Chelsea,DEF,46,Chelsea,Liverpool,1,1,False,Liverpool,36
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,673,90,0,0,0,1,0,0,0,1,0,0,0,11,9.0,2.3,18.0,2.9,1,0.18,0.01,0.19,1.34,3,False,359,Tottenham,MID,55,Leeds United,Tottenham,1,1,True,Leeds United,36
Aaron Ramsdale,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,357,Newcastle,GK,48,Newcastle,Nottingham,1,1,False,Nottingham,36
Angus Gunn,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,357,Nottingham,GK,40,Newcastle,Nottingham,1,1,True,Newcastle,36
Lesley Ugochukwu,676,78,0,1,0,2,0,0,0,0,0,0,0,24,19.6,11.8,9.0,4.0,1,0.03,0.05,0.08,1.34,5,False,352,Burnley,MID,50,Aston Villa,Burnley,2,2,True,Aston Villa,36
Evann Guessand,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,353,Crystal Palace,MID,62,Everton,Crystal Palace,2,2,True,Everton,36
Evann Guessand,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,307,Crystal Palace,MID,62,Crystal Palace,Manchester City,0,3,False,Manchester City,36
Arthur Masuaku,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,358,Sunderland,DEF,39,Manchester United,Sunderland,0,0,True,Manchester United,36
Mads Hermansen,679,90,0,0,0,1,0,0,0,0,0,1,0,7,10.6,0.0,0.0,1.1,1,0.00,0.00,0.00,1.18,2,False,360,West Ham,GK,42,Arsenal,West Ham,1,0,True,Arsenal,36
Armando Broja,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,352,Burnley,FWD,52,Aston Villa,Burnley,2,2,True,Aston Villa,36
Benjamin Sesko,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,358,Manchester United,FWD,73,Manchester United,Sunderland,0,0,False,Sunderland,36
David Møller Wolfe,682,45,0,0,0,1,0,0,0,0,0,0,0,0,6.2,10.5,0.0,1.7,0,0.00,0.01,0.01,0.80,1,False,351,Wolverhampton,DEF,42,Wolverhampton,Brighton,0,3,False,Brighton,36
Omar Alderete,683,90,0,0,1,0,0,0,0,0,0,0,0,25,17.0,0.7,6.0,2.4,1,0.02,0.02,0.04,0.62,8,False,358,Sunderland,DEF,41,Manchester United,Sunderland,0,0,True,Manchester United,36
Malick Thiaw,684,90,0,0,0,1,0,0,0,0,0,0,0,10,18.8,0.9,6.0,2.6,1,0.00,0.01,0.01,1.10,2,False,357,Newcastle,DEF,49,Newcastle,Nottingham,1,1,False,Nottingham,36
Bafodé Diakité,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,354,Bournemouth,DEF,41,Bournemouth,Fulham,1,0,False,Fulham,36
Rio Ngumoha,686,66,0,1,0,1,0,0,0,0,0,0,1,21,22.4,11.4,8.0,4.2,1,0.00,0.06,0.06,0.40,6,False,355,Liverpool,MID,43,Chelsea,Liverpool,1,1,True,Chelsea,36
Remy Rees-Dottin,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,354,Bournemouth,MID,43,Bournemouth,Fulham,1,0,False,Fulham,36
James Wright,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,352,Aston Villa,GK,39,Aston Villa,Burnley,2,2,False,Burnley,36
