name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
Brayden Clarke,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,234,Arsenal,DEF,38,Arsenal,Leeds United,4,0,False,Leeds United,24
Maldini Kacurri,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,234,Arsenal,DEF,39,Arsenal,Leeds United,4,0,False,Leeds United,24
Josh Nichols,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,234,Arsenal,DEF,38,Arsenal,Leeds United,4,0,False,Leeds United,24
Bukayo Saka,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,234,Arsenal,MID,99,Arsenal,Leeds United,4,0,False,Leeds United,24
Martin Ødegaard,17,29,0,1,0,0,0,0,0,0,0,0,0,16,20.0,26.2,0.0,4.6,0,0.00,0.22,0.22,0.03,4,False,234,Arsenal,MID,78,Arsenal,Leeds United,4,0,False,Leeds United,24
Noni Madueke,18,60,1,1,1,0,0,0,0,0,0,0,3,43,59.4,34.7,13.0,10.7,1,0.01,0.27,0.28,0.12,14,True,234,Arsenal,MID,68,Arsenal,Leeds United,4,0,False,Leeds United,24
Gabriel Martinelli Silva,19,29,0,1,0,0,0,0,0,0,0,0,0,19,23.2,14.2,17.0,5.4,0,0.11,0.29,0.40,0.03,4,False,234,Arsenal,MID,68,Arsenal,Leeds United,4,0,False,Leeds United,24
Leandro Trossard,20,80,0,0,1,0,0,0,0,0,0,0,0,13,11.0,15.5,4.0,3.1,1,0.02,0.15,0.17,0.12,3,False,234,Arsenal,MID,68,Arsenal,Leeds United,4,0,False,Leeds United,24
Declan Rice,21,90,0,0,1,0,0,0,0,0,0,0,0,20,19.0,44.4,4.0,6.7,1,0.00,0.40,0.40,0.15,3,False,234,Arsenal,MID,75,Arsenal,Leeds United,4,0,False,Leeds United,24
Mikel Merino Zazón,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,234,Arsenal,MID,55,Arsenal,Leeds United,4,0,False,Leeds United,24
Fábio Ferreira Vieira,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,234,Arsenal,MID,54,Arsenal,Leeds United,4,0,False,Leeds United,24
Christian Nørgaard,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,234,Arsenal,MID,51,Arsenal,Leeds United,4,0,False,Leeds United,24
Ethan Nwaneri,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,234,Arsenal,MID,50,Arsenal,Leeds United,4,0,False,Leeds United,24
Martín Zubimendi Ibáñez,26,90,1,0,1,0,0,0,0,0,0,0,2,35,45.4,2.6,35.0,8.3,1,0.35,0.01,0.36,0.15,10,False,234,Arsenal,MID,52,Arsenal,Leeds United,4,0,False,Leeds United,24
Reiss Nelson,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Brentford,MID,48,Brentford,Aston Villa,1,0,False,Aston Villa,24
Ismeal Kabia,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,234,Arsenal,MID,45,Arsenal,Leeds United,4,0,False,Leeds United,24
Albert Sambi Lokonga,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,234,Arsenal,MID,45,Arsenal,Leeds United,4,0,False,Leeds United,24
Kai Havertz,30,60,0,0,1,0,0,0,0,0,0,0,0,11,7.8,10.7,2.0,2.1,1,0.00,0.01,0.01,0.12,2,False,234,Arsenal,FWD,73,Arsenal,Leeds United,4,0,False,Leeds United,24
Gabriel Fernando de Jesus,31,14,1,0,0,0,0,0,0,0,0,0,0,26,38.4,0.3,45.0,8.4,0,0.74,0.00,0.74,0.03,5,False,234,Arsenal,FWD,64,Arsenal,Leeds United,4,0,False,Leeds United,24
Emiliano Martínez Romero,32,90,0,0,0,1,0,0,0,0,0,0,0,6,6.4,0.1,0.0,0.7,1,0.00,0.00,0.00,0.38,2,False,231,Aston Villa,GK,50,Brentford,Aston Villa,1,0,True,Brentford,24
Marco Bizot,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,GK,42,Brentford,Aston Villa,1,0,True,Brentford,24
Joe Gauci,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,GK,40,Brentford,Aston Villa,1,0,True,Brentford,24
Filip Marschall,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,GK,40,Brentford,Aston Villa,1,0,True,Brentford,24
Matty Cash,36,90,0,0,0,1,0,0,0,0,0,0,0,16,24.4,40.8,30.0,9.5,1,0.23,0.33,0.56,0.38,2,False,231,Aston Villa,DEF,48,Brentford,Aston Villa,1,0,True,Brentford,24
Lucas Digne,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,DEF,45,Brentford,Aston Villa,1,0,True,Brentford,24
Ezri Konsa Ngoyo,38,90,0,0,0,1,0,0,0,0,0,0,0,11,14.2,9.3,4.0,2.8,1,0.35,0.08,0.43,0.38,2,False,231,Aston Villa,DEF,44,Brentford,Aston Villa,1,0,True,Brentford,24
Ian Maatsen,39,90,0,0,0,1,0,0,0,0,0,0,0,23,29.6,45.7,25.0,10.0,1,0.15,0.39,0.54,0.38,2,False,231,Aston Villa,DEF,42,Brentford,Aston Villa,1,0,True,Brentford,24
Tyrone Mings,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,DEF,43,Brentford,Aston Villa,1,0,True,Brentford,24
Pau Torres,41,90,0,0,0,1,0,0,0,0,0,0,0,15,9.6,6.5,9.0,2.5,1,0.16,0.06,0.22,0.38,2,False,231,Aston Villa,DEF,43,Brentford,Aston Villa,1,0,True,Brentford,24
Andrés García,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,DEF,39,Brentford,Aston Villa,1,0,True,Brentford,24
Álex Moreno Lopera,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,DEF,40,Brentford,Aston Villa,1,0,True,Brentford,24
Lamare Bogarde,44,45,0,0,0,1,0,0,0,0,0,0,0,0,2.4,1.3,0.0,0.4,1,0.00,0.00,0.00,0.27,1,False,231,Aston Villa,DEF,40,Brentford,Aston Villa,1,0,True,Brentford,24
Lino da Cruz Sousa,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,DEF,38,Brentford,Aston Villa,1,0,True,Brentford,24
Yasin Özcan,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,DEF,40,Brentford,Aston Villa,1,0,True,Brentford,24
Morgan Rogers,47,90,0,0,0,1,0,0,0,0,0,0,0,17,14.4,31.5,53.0,9.9,1,0.21,0.33,0.54,0.38,2,False,231,Aston Villa,MID,76,Brentford,Aston Villa,1,0,True,Brentford,24
Youri Tielemans,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,MID,59,Brentford,Aston Villa,1,0,True,Brentford,24
Leon Bailey,49,45,0,0,0,0,0,0,0,0,0,0,0,3,3.8,37.9,16.0,5.8,0,0.13,0.28,0.41,0.10,1,False,231,Aston Villa,MID,55,Brentford,Aston Villa,1,0,True,Brentford,24
Emiliano Buendía Stati,50,90,0,0,0,1,0,0,0,0,0,0,0,12,12.4,28.6,54.0,9.5,1,0.35,0.16,0.51,0.38,2,False,231,Aston Villa,MID,53,Brentford,Aston Villa,1,0,True,Brentford,24
Samuel Iling-Junior,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,MID,55,Brentford,Aston Villa,1,0,True,Brentford,24
Jacob Ramsey,52,90,0,0,0,4,0,0,0,1,0,0,0,4,0.2,1.6,0.0,0.2,1,0.00,0.01,0.01,2.28,1,False,235,Newcastle,MID,53,Newcastle,Liverpool,1,4,False,Liverpool,24
Donyell Malen,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,MID,51,Brentford,Aston Villa,1,0,True,Brentford,24
John McGinn,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,MID,54,Brentford,Aston Villa,1,0,True,Brentford,24
Ross Barkley,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,MID,48,Brentford,Aston Villa,1,0,True,Brentford,24
Enzo Barrenechea,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,MID,50,Brentford,Aston Villa,1,0,True,Brentford,24
Lewis Dobbin,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,MID,50,Brentford,Aston Villa,1,0,True,Brentford,24
Boubacar Kamara,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,MID,49,Brentford,Aston Villa,1,0,True,Brentford,24
Amadou Onana,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,MID,48,Brentford,Aston Villa,1,0,True,Brentford,24
Ben Broggio,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,MID,44,Brentford,Aston Villa,1,0,True,Brentford,24
Leander Dendoncker,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,MID,45,Brentford,Aston Villa,1,0,True,Brentford,24
Jamaldeen Jimoh-Aloba,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,MID,45,Brentford,Aston Villa,1,0,True,Brentford,24
Kadan Young,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,MID,43,Brentford,Aston Villa,1,0,True,Brentford,24
Ollie Watkins,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,FWD,87,Brentford,Aston Villa,1,0,True,Brentford,24
Zépiqueno Redmond,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Aston Villa,FWD,45,Brentford,Aston Villa,1,0,True,Brentford,24
Norberto Murara Neto,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,GK,45,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Đorđe Petrović,67,90,0,0,1,0,0,0,0,0,0,7,2,36,42.8,0.0,0.0,4.3,1,0.00,0.00,0.00,1.38,10,False,240,Bournemouth,GK,45,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Will Dennis,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,GK,40,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Callan McKenna,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,GK,39,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Alex Paulsen,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,GK,40,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Illia Zabarnyi,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,DEF,50,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Marcos Senesi Barón,72,90,0,0,1,0,0,0,0,0,0,0,0,25,22.2,1.3,7.0,3.1,1,0.06,0.02,0.08,1.38,8,False,240,Bournemouth,DEF,48,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Adam Smith,73,90,0,0,1,0,0,0,0,0,0,0,0,28,14.8,3.0,0.0,1.8,1,0.00,0.00,0.00,1.20,6,False,240,Bournemouth,DEF,44,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Adrien Truffert,74,90,0,0,1,0,0,0,0,0,0,0,0,27,18.0,3.8,0.0,2.2,1,0.00,0.01,0.01,1.38,6,False,240,Bournemouth,DEF,45,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Matai Akinmboni,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,DEF,38,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Owen Bevan,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,DEF,38,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
James Hill,77,90,0,0,1,0,0,0,0,1,0,0,0,23,20.2,0.5,0.0,2.1,1,0.00,0.00,0.00,1.38,7,False,240,Bournemouth,DEF,39,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Julián Araujo Zúñiga,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,DEF,38,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Chris Mepham,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,DEF,40,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Julio Soler Barreto,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,DEF,40,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Justin Kluivert,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,MID,70,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Antoine Semenyo,82,90,1,0,0,2,0,0,0,0,0,0,0,21,38.4,5.3,38.0,8.2,1,0.64,0.02,0.66,1.05,7,False,239,Manchester City,MID,78,Manchester City,Tottenham,2,2,False,Tottenham,24
Dango Ouattara,83,59,1,0,0,0,0,0,0,0,0,0,2,25,35.4,4.8,19.0,5.9,1,0.11,0.03,0.14,1.44,8,False,231,Brentford,MID,58,Brentford,Aston Villa,1,0,False,Aston Villa,24
Marcus Tavernier,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,MID,54,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Tyler Adams,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,MID,49,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
David Brooks,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,MID,50,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Ryan Christie,87,22,0,0,0,0,0,0,0,0,0,0,0,10,8.4,14.3,2.0,2.5,0,0.00,0.07,0.07,0.80,1,False,240,Bournemouth,MID,49,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Lewis Cook,88,90,0,0,1,0,0,0,0,0,0,0,0,17,16.4,2.8,0.0,1.9,1,0.00,0.02,0.02,1.38,3,False,240,Bournemouth,MID,49,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Philip Billing,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,MID,49,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Alex Scott,90,90,1,0,1,0,0,0,0,0,0,0,3,37,47.8,12.3,41.0,10.1,1,0.82,0.01,0.83,1.38,13,True,240,Bournemouth,MID,50,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Luis Sinisterra Lucumí,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,MID,50,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Romain Faivre,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,MID,45,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Hamed Traorè,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,MID,45,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Dominic Sadi,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,MID,45,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Zain Silcott-Duberry,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,MID,44,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Ben Winterburn,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,MID,45,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Francisco Evanilson de Lima Barbosa,97,84,0,0,1,0,0,0,0,0,0,0,0,7,10.4,10.4,8.0,2.9,1,0.00,0.01,0.01,1.13,2,False,240,Bournemouth,FWD,71,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Enes Ünal,98,5,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.3,2.0,0.3,0,0.00,0.00,0.00,0.25,1,False,240,Bournemouth,FWD,54,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Daniel Adu-Adjei,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,240,Bournemouth,FWD,44,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Junior Kroupi,100,67,1,0,1,0,0,0,0,0,0,0,1,35,35.6,18.1,20.0,7.4,1,0.09,0.18,0.27,0.58,7,False,240,Bournemouth,FWD,47,Bournemouth,Wolverhampton,2,0,False,Wolverhampton,24
Caoimhín Kelleher,101,90,0,0,1,0,0,0,0,0,0,5,3,37,39.8,0.0,0.0,4.0,1,0.00,0.00,0.00,2.40,10,True,231,Brentford,GK,46,Brentford,Aston Villa,1,0,False,Aston Villa,24
Ellery Balcombe,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Brentford,GK,39,Brentford,Aston Villa,1,0,False,Aston Villa,24
Matthew Cox,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Brentford,GK,39,Brentford,Aston Villa,1,0,False,Aston Villa,24
Julian Eyestone,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Brentford,GK,39,Brentford,Aston Villa,1,0,False,Aston Villa,24
Hákon Rafn Valdimarsson,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Brentford,GK,39,Brentford,Aston Villa,1,0,False,Aston Villa,24
Nathan Collins,106,30,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0.0,7.0,1.2,0,0.07,0.00,0.07,0.97,1,False,231,Brentford,DEF,50,Brentford,Aston Villa,1,0,False,Aston Villa,24
Keane Lewis-Potter,107,14,0,0,0,0,0,0,0,0,0,0,0,4,7.2,0.2,0.0,0.7,0,0.00,0.00,0.00,0.61,1,False,231,Brentford,DEF,49,Brentford,Aston Villa,1,0,False,Aston Villa,24
Kristoffer Ajer,108,90,0,0,1,0,0,0,0,1,0,0,0,18,31.4,0.9,9.0,4.1,1,0.03,0.02,0.05,2.40,7,False,231,Brentford,DEF,44,Brentford,Aston Villa,1,0,False,Aston Villa,24
Rico Henry,109,83,0,0,1,0,0,0,0,0,0,0,0,18,0.0,0.8,3.0,0.4,1,0.01,0.01,0.02,1.86,6,False,231,Brentford,DEF,43,Brentford,Aston Villa,1,0,False,Aston Villa,24
Michael Kayode,110,90,0,0,1,0,0,0,0,1,0,0,0,19,11.2,13.8,0.0,2.5,1,0.00,0.06,0.06,2.40,5,False,231,Brentford,DEF,45,Brentford,Aston Villa,1,0,False,Aston Villa,24
Ethan Pinnock,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Brentford,DEF,42,Brentford,Aston Villa,1,0,False,Aston Villa,24
Mads Roerslev Rasmussen,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Brentford,DEF,45,Brentford,Aston Villa,1,0,False,Aston Villa,24
Sepp van den Berg,113,90,0,0,1,0,0,0,0,0,0,0,2,25,19.2,10.2,4.0,3.3,1,0.00,0.00,0.00,2.40,8,False,231,Brentford,DEF,45,Brentford,Aston Villa,1,0,False,Aston Villa,24
Benjamin Arthur,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Brentford,DEF,38,Brentford,Aston Villa,1,0,False,Aston Villa,24
Benjamin Fredrick,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,231,Brentford,DEF,40,Brentford,Aston Villa,1,0,False,Aston Villa,24
Aaron Hickey,116,6,0,0,0,0,0,0,0,0,0,0,0,6,15.2,0.0,0.0,1.5,0,0.00,0.00,0.00,0.54,1,False,231,Brentford,DEF,40,Brentford,Aston Villa,1,0,False,Aston Villa,24
