name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
David Raya Martín,1,90,0,0,1,0,0,0,0,0,0,0,0,23,6.2,0.0,0.0,0.6,1,0.00,0.00,0.00,0.34,6,False,217,Arsenal,GK,59,Arsenal,Nottingham,0,0,False,Nottingham,22
Kepa Arrizabalaga Revuelta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,217,Arsenal,GK,41,Arsenal,Nottingham,0,0,False,Nottingham,22
Karl Hein,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,217,Arsenal,GK,40,Arsenal,Nottingham,0,0,False,Nottingham,22
Tommy Setford,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,217,Arsenal,GK,39,Arsenal,Nottingham,0,0,False,Nottingham,22
Gabriel dos Santos Magalhães,5,90,0,0,1,0,0,0,0,0,0,0,2,28,19.6,1.6,5.0,2.6,1,0.14,0.01,0.15,0.34,8,False,217,Arsenal,DEF,68,Arsenal,Nottingham,0,0,False,Nottingham,22
William Saliba,6,90,0,0,1,0,0,0,0,0,0,0,2,28,17.6,11.0,8.0,3.7,1,0.09,0.02,0.11,0.34,8,False,217,Arsenal,DEF,60,Arsenal,Nottingham,0,0,False,Nottingham,22
Riccardo Calafiori,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,217,Arsenal,DEF,56,Arsenal,Nottingham,0,0,False,Nottingham,22
Jurriën Timber,8,90,0,0,1,0,0,0,0,1,0,0,0,17,0.4,2.2,6.0,0.9,1,0.10,0.02,0.12,0.34,5,False,217,Arsenal,DEF,63,Arsenal,Nottingham,0,0,False,Nottingham,22
Jakub Kiwior,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,217,Arsenal,DEF,54,Arsenal,Nottingham,0,0,False,Nottingham,22
Myles Lewis-Skelly,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,217,Arsenal,DEF,51,Arsenal,Nottingham,0,0,False,Nottingham,22
Benjamin White,11,90,0,0,1,0,0,0,0,0,0,0,0,21,8.6,14.6,10.0,3.3,1,0.06,0.04,0.10,0.34,6,False,217,Arsenal,DEF,51,Arsenal,Nottingham,0,0,False,Nottingham,22
Oleksandr Zinchenko,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,217,Nottingham,DEF,49,Arsenal,Nottingham,0,0,True,Arsenal,22
Brayden Clarke,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,217,Arsenal,DEF,38,Arsenal,Nottingham,0,0,False,Nottingham,22
Maldini Kacurri,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,217,Arsenal,DEF,39,Arsenal,Nottingham,0,0,False,Nottingham,22
Josh Nichols,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,217,Arsenal,DEF,38,Arsenal,Nottingham,0,0,False,Nottingham,22
Bukayo Saka,16,33,0,0,0,0,0,0,0,0,0,0,0,12,18.8,48.8,21.0,8.9,0,0.13,0.38,0.51,0.10,1,False,217,Arsenal,MID,101,Arsenal,Nottingham,0,0,False,Nottingham,22
