name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
Mikel Merino Zazón,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,-1,Arsenal,MID,54,,,-1,-1,False,,26
Fábio Ferreira Vieira,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,-1,Arsenal,MID,54,,,-1,-1,False,,26
Christian Nørgaard,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,-1,Arsenal,MID,51,,,-1,-1,False,,26
Ethan Nwaneri,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,-1,Arsenal,MID,50,,,-1,-1,False,,26
Martín Zubimendi Ibáñez,26,180,0,0,0,3,0,0,0,0,0,0,0,30,26.0,11.1,2.0,3.9,2,0.00,0.32,0.32,1.80,6,False,-1,Arsenal,MID,53,,,-1,-1,False,,26
Reiss Nelson,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,MID,48,Arsenal,Brentford,1,1,True,Arsenal,26
Ismeal Kabia,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,-1,Arsenal,MID,45,,,-1,-1,False,,26
Albert Sambi Lokonga,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,-1,Arsenal,MID,45,,,-1,-1,False,,26
Kai Havertz,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,-1,Arsenal,FWD,73,,,-1,-1,False,,26
Gabriel Fernando de Jesus,31,25,0,0,0,1,0,0,0,1,0,0,0,-1,0.0,1.7,4.0,0.5,0,0.00,0.01,0.01,0.17,0,False,-1,Arsenal,FWD,64,,,-1,-1,False,,26
Emiliano Martínez Romero,32,90,0,0,1,0,0,0,0,1,0,3,2,29,21.2,0.0,0.0,2.1,1,0.00,0.01,0.01,0.50,8,False,251,Aston Villa,GK,50,Brighton,Aston Villa,0,1,True,Brighton,26
Marco Bizot,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,GK,42,Brighton,Aston Villa,0,1,True,Brighton,26
Joe Gauci,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,GK,40,Brighton,Aston Villa,0,1,True,Brighton,26
Filip Marschall,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,GK,40,Brighton,Aston Villa,0,1,True,Brighton,26
Matty Cash,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,DEF,49,Brighton,Aston Villa,0,1,True,Brighton,26
Lucas Digne,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,DEF,45,Brighton,Aston Villa,0,1,True,Brighton,26
Ezri Konsa Ngoyo,38,90,0,0,1,0,0,0,0,0,0,0,0,25,7.0,1.1,11.0,1.9,1,0.15,0.02,0.17,0.50,6,False,251,Aston Villa,DEF,44,Brighton,Aston Villa,0,1,True,Brighton,26
Ian Maatsen,39,90,0,0,1,0,0,0,0,0,0,0,0,24,24.6,29.7,12.0,6.6,1,0.02,0.08,0.10,0.50,8,False,251,Aston Villa,DEF,42,Brighton,Aston Villa,0,1,True,Brighton,26
Tyrone Mings,40,90,0,1,1,0,0,0,0,0,0,0,3,33,13.4,0.7,9.0,2.3,1,0.14,0.00,0.14,0.50,12,True,251,Aston Villa,DEF,43,Brighton,Aston Villa,0,1,True,Brighton,26
Pau Torres,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,DEF,43,Brighton,Aston Villa,0,1,True,Brighton,26
Andrés García,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,DEF,39,Brighton,Aston Villa,0,1,True,Brighton,26
Álex Moreno Lopera,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,DEF,40,Brighton,Aston Villa,0,1,True,Brighton,26
Lamare Bogarde,44,90,0,0,1,0,0,0,0,0,0,0,1,28,17.0,2.3,2.0,2.1,1,0.00,0.01,0.01,0.50,7,False,251,Aston Villa,DEF,40,Brighton,Aston Villa,0,1,True,Brighton,26
Lino da Cruz Sousa,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,DEF,38,Brighton,Aston Villa,0,1,True,Brighton,26
Yasin Özcan,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,DEF,40,Brighton,Aston Villa,0,1,True,Brighton,26
Morgan Rogers,47,90,0,0,1,0,0,0,0,1,0,0,0,4,4.4,22.2,52.0,7.9,1,0.20,0.03,0.23,0.50,2,False,251,Aston Villa,MID,77,Brighton,Aston Villa,0,1,True,Brighton,26
Youri Tielemans,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,MID,59,Brighton,Aston Villa,0,1,True,Brighton,26
Leon Bailey,49,30,0,0,0,0,0,0,0,0,0,0,0,3,6.2,39.0,4.0,4.9,0,0.00,0.23,0.23,0.33,1,False,251,Aston Villa,MID,55,Brighton,Aston Villa,0,1,True,Brighton,26
Emiliano Buendía Stati,50,59,0,0,0,0,0,0,0,0,0,0,0,8,5.8,10.4,4.0,2.0,1,0.02,0.01,0.03,0.17,1,False,251,Aston Villa,MID,53,Brighton,Aston Villa,0,1,True,Brighton,26
Samuel Iling-Junior,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,MID,55,Brighton,Aston Villa,0,1,True,Brighton,26
Jacob Ramsey,52,74,1,0,0,1,0,0,0,0,0,0,0,30,41.8,1.6,40.0,8.3,1,0.40,0.02,0.42,1.47,7,False,259,Newcastle,MID,53,Newcastle,Tottenham,2,1,False,Tottenham,26
Donyell Malen,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,MID,51,Brighton,Aston Villa,0,1,True,Brighton,26
John McGinn,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,MID,54,Brighton,Aston Villa,0,1,True,Brighton,26
Ross Barkley,55,30,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.8,1.0,0.3,0,0.04,0.02,0.06,0.33,1,False,251,Aston Villa,MID,48,Brighton,Aston Villa,0,1,True,Brighton,26
Enzo Barrenechea,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,MID,50,Brighton,Aston Villa,0,1,True,Brighton,26
Lewis Dobbin,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,MID,50,Brighton,Aston Villa,0,1,True,Brighton,26
Boubacar Kamara,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,MID,49,Brighton,Aston Villa,0,1,True,Brighton,26
Amadou Onana,59,74,0,0,1,0,0,0,0,0,0,0,0,10,6.2,3.1,4.0,1.3,1,0.06,0.02,0.08,0.39,3,False,251,Aston Villa,MID,48,Brighton,Aston Villa,0,1,True,Brighton,26
Ben Broggio,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,MID,44,Brighton,Aston Villa,0,1,True,Brighton,26
Leander Dendoncker,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,MID,45,Brighton,Aston Villa,0,1,True,Brighton,26
Jamaldeen Jimoh-Aloba,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,MID,45,Brighton,Aston Villa,0,1,True,Brighton,26
Kadan Young,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,MID,43,Brighton,Aston Villa,0,1,True,Brighton,26
Ollie Watkins,64,73,0,0,1,0,0,0,0,0,0,0,0,2,0.0,1.9,6.0,0.3,1,0.02,0.02,0.04,0.39,2,False,251,Aston Villa,FWD,86,Brighton,Aston Villa,0,1,True,Brighton,26
Zépiqueno Redmond,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,251,Aston Villa,FWD,45,Brighton,Aston Villa,0,1,True,Brighton,26
Norberto Murara Neto,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,GK,45,Bournemouth,Everton,2,1,False,Everton,26
Đorđe Petrović,67,90,0,0,0,1,0,0,0,0,0,5,0,17,36.0,0.0,0.0,3.6,1,0.00,0.00,0.00,2.94,3,False,255,Bournemouth,GK,45,Bournemouth,Everton,2,1,False,Everton,26
Will Dennis,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,GK,40,Bournemouth,Everton,2,1,False,Everton,26
Callan McKenna,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,GK,39,Bournemouth,Everton,2,1,False,Everton,26
Alex Paulsen,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,GK,40,Bournemouth,Everton,2,1,False,Everton,26
Illia Zabarnyi,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,DEF,50,Bournemouth,Everton,2,1,False,Everton,26
Marcos Senesi Barón,72,90,0,0,0,1,0,0,0,0,0,0,0,8,25.8,0.7,2.0,2.9,1,0.00,0.00,0.00,2.94,2,False,255,Bournemouth,DEF,48,Bournemouth,Everton,2,1,False,Everton,26
Adam Smith,73,1,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1,False,255,Bournemouth,DEF,44,Bournemouth,Everton,2,1,False,Everton,26
Adrien Truffert,74,90,0,1,0,1,0,0,0,0,0,0,0,18,32.6,15.8,1.0,4.9,1,0.02,0.49,0.51,2.94,7,False,255,Bournemouth,DEF,45,Bournemouth,Everton,2,1,False,Everton,26
Matai Akinmboni,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,DEF,38,Bournemouth,Everton,2,1,False,Everton,26
Owen Bevan,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,DEF,38,Bournemouth,Everton,2,1,False,Everton,26
James Hill,77,90,0,1,0,1,0,0,0,0,0,0,2,31,55.0,10.6,2.0,6.8,1,0.00,0.22,0.22,2.94,9,False,255,Bournemouth,DEF,40,Bournemouth,Everton,2,1,False,Everton,26
Julián Araujo Zúñiga,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,DEF,38,Bournemouth,Everton,2,1,False,Everton,26
Chris Mepham,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,DEF,40,Bournemouth,Everton,2,1,False,Everton,26
Julio Soler Barreto,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,DEF,40,Bournemouth,Everton,2,1,False,Everton,26
Justin Kluivert,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,MID,70,Bournemouth,Everton,2,1,False,Everton,26
Antoine Semenyo,82,90,1,1,1,0,0,0,0,0,0,0,3,36,53.6,17.8,39.0,11.0,1,0.55,0.17,0.72,1.42,14,True,256,Manchester City,MID,80,Fulham,Manchester City,0,3,True,Fulham,26
Dango Ouattara,83,90,0,0,0,1,0,0,0,1,0,0,0,5,9.6,17.7,4.0,3.1,1,0.04,0.03,0.07,0.60,1,False,252,Brentford,MID,58,Arsenal,Brentford,1,1,True,Arsenal,26
Marcus Tavernier,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,MID,53,Bournemouth,Everton,2,1,False,Everton,26
Tyler Adams,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,MID,49,Bournemouth,Everton,2,1,False,Everton,26
David Brooks,86,10,0,0,0,0,0,0,0,1,0,0,0,0,1.2,1.0,0.0,0.2,0,0.00,0.00,0.00,0.81,0,False,255,Bournemouth,MID,50,Bournemouth,Everton,2,1,False,Everton,26
Ryan Christie,87,79,0,0,0,1,0,0,0,0,0,0,0,12,1.0,18.4,4.0,2.3,1,0.03,0.05,0.08,2.13,2,False,255,Bournemouth,MID,49,Bournemouth,Everton,2,1,False,Everton,26
Lewis Cook,88,10,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.81,1,False,255,Bournemouth,MID,49,Bournemouth,Everton,2,1,False,Everton,26
Philip Billing,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,MID,49,Bournemouth,Everton,2,1,False,Everton,26
Alex Scott,90,90,0,0,0,1,0,0,0,0,0,0,0,17,16.0,6.5,0.0,2.3,1,0.00,0.04,0.04,2.94,4,False,255,Bournemouth,MID,50,Bournemouth,Everton,2,1,False,Everton,26
Luis Sinisterra Lucumí,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,MID,50,Bournemouth,Everton,2,1,False,Everton,26
Romain Faivre,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,MID,45,Bournemouth,Everton,2,1,False,Everton,26
Hamed Traorè,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,MID,45,Bournemouth,Everton,2,1,False,Everton,26
Dominic Sadi,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,MID,45,Bournemouth,Everton,2,1,False,Everton,26
Zain Silcott-Duberry,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,MID,44,Bournemouth,Everton,2,1,False,Everton,26
Ben Winterburn,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,MID,45,Bournemouth,Everton,2,1,False,Everton,26
Francisco Evanilson de Lima Barbosa,97,57,0,0,0,1,0,0,0,0,0,0,0,7,7.2,1.3,24.0,3.3,1,0.12,0.01,0.13,1.95,1,False,255,Bournemouth,FWD,69,Bournemouth,Everton,2,1,False,Everton,26
Enes Ünal,98,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,6.0,0.7,0,0.09,0.00,0.09,1.00,1,False,255,Bournemouth,FWD,54,Bournemouth,Everton,2,1,False,Everton,26
Daniel Adu-Adjei,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,255,Bournemouth,FWD,44,Bournemouth,Everton,2,1,False,Everton,26
Junior Kroupi,100,32,0,0,0,0,0,0,0,0,0,0,0,3,3.6,14.5,0.0,1.8,0,0.00,0.16,0.16,1.00,1,False,255,Bournemouth,FWD,47,Bournemouth,Everton,2,1,False,Everton,26
Caoimhín Kelleher,101,90,0,0,0,1,0,0,0,0,0,1,0,6,13.4,0.0,0.0,1.3,1,0.00,0.00,0.00,0.60,2,False,252,Brentford,GK,46,Arsenal,Brentford,1,1,True,Arsenal,26
Ellery Balcombe,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,GK,39,Arsenal,Brentford,1,1,True,Arsenal,26
Matthew Cox,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,GK,39,Arsenal,Brentford,1,1,True,Arsenal,26
Julian Eyestone,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,GK,39,Arsenal,Brentford,1,1,True,Arsenal,26
Hákon Rafn Valdimarsson,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,GK,39,Arsenal,Brentford,1,1,True,Arsenal,26
Nathan Collins,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,DEF,50,Arsenal,Brentford,1,1,True,Arsenal,26
Keane Lewis-Potter,107,72,1,0,0,1,0,0,0,0,0,0,0,14,32.4,3.3,46.0,8.2,1,0.56,0.02,0.58,0.53,8,False,252,Brentford,DEF,48,Arsenal,Brentford,1,1,True,Arsenal,26
Kristoffer Ajer,108,90,0,0,0,1,0,0,0,0,0,0,0,11,21.2,0.9,8.0,3.0,1,0.00,0.04,0.04,0.60,4,False,252,Brentford,DEF,44,Arsenal,Brentford,1,1,True,Arsenal,26
Rico Henry,109,90,0,0,0,1,0,0,0,0,0,0,0,6,9.2,0.8,0.0,1.0,1,0.00,0.01,0.01,0.60,2,False,252,Brentford,DEF,43,Arsenal,Brentford,1,1,True,Arsenal,26
Michael Kayode,110,90,0,0,0,1,0,0,0,0,0,0,0,9,13.0,1.1,2.0,1.6,1,0.08,0.06,0.14,0.60,2,False,252,Brentford,DEF,45,Arsenal,Brentford,1,1,True,Arsenal,26
Ethan Pinnock,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,DEF,42,Arsenal,Brentford,1,1,True,Arsenal,26
Mads Roerslev Rasmussen,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,DEF,45,Arsenal,Brentford,1,1,True,Arsenal,26
Sepp van den Berg,113,90,0,1,0,1,0,0,0,0,0,0,1,23,36.4,10.7,6.0,5.3,1,0.05,0.27,0.32,0.60,6,False,252,Brentford,DEF,45,Arsenal,Brentford,1,1,True,Arsenal,26
Benjamin Arthur,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,DEF,38,Arsenal,Brentford,1,1,True,Arsenal,26
Benjamin Fredrick,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,DEF,40,Arsenal,Brentford,1,1,True,Arsenal,26
Aaron Hickey,116,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00,1,False,252,Brentford,DEF,40,Arsenal,Brentford,1,1,True,Arsenal,26
Kim Ji-soo,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,DEF,39,Arsenal,Brentford,1,1,True,Arsenal,26
Jayden Meghoma,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,DEF,40,Arsenal,Brentford,1,1,True,Arsenal,26
Bryan Mbeumo,119,90,0,1,0,1,0,0,0,0,0,0,1,23,23.2,35.5,13.0,7.2,1,0.13,0.09,0.22,1.11,6,False,260,Manchester United,MID,86,Manchester United,West Ham,1,1,False,West Ham,26
Kevin Schade,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,MID,69,Arsenal,Brentford,1,1,True,Arsenal,26
Mikkel Damsgaard,121,17,0,0,0,0,0,0,0,0,0,0,0,5,7.0,11.1,4.0,2.2,0,0.00,0.01,0.01,0.07,1,False,252,Brentford,MID,56,Arsenal,Brentford,1,1,True,Arsenal,26
Antoni Milambo,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,252,Brentford,MID,52,Arsenal,Brentford,1,1,True,Arsenal,26
